rank,my_score,ticker,company,sentiment_score,analyst_score,relative_strength,returns_multiple,current_price,1yr_target,est_g/l,52_week_low,52_week_high,20_day_ma,50_day_ma,200_day_ma,adj_analyst_recom,in_sp1500
2,76.83333333333333,VRTV,Veritiv Corporation,24.0,1.0,100,5.92,150.06,160.0,6.62,$16.60,$158.99,117.72,102.03,63.84,106.5,True
5,75.66666666666667,SGH,"SMART Global Holdings, Inc.",52.0,1.7,86,1.52,57.41,72.0,25.41,$28.96,$60.04,53.91,49.89,47.8,89.0,True
6,75.16666666666667,OPCH,"Option Care Health, Inc.",56.0,1.6,78,1.32,26.86,31.43,17.01,$14.31,$28.29,26.47,25.84,21.46,91.5,True
10,72.5,ONTO,Onto Innovation Inc.,41.0,1.8,90,1.68,86.33,105.0,21.63,$39.15,$94.96,79.34,76.82,69.42,86.5,True
11,72.16666666666667,RWT,"Redwood Trust, Inc.",50.0,1.6,75,1.27,13.86,15.41,11.18,$8.36,$14.12,13.77,13.22,11.59,91.5,True
12,72.0,GDEN,"Golden Entertainment, Inc.",30.0,1.7,97,2.61,50.25,65.8,30.95,$14.62,$54.86,51.04,48.97,39.46,89.0,True
14,71.83333333333333,PDCE,"PDC Energy, Inc.",31.0,1.8,98,3.07,56.51,65.56,16.01,$14.02,$59.00,53.27,48.46,40.77,86.5,True
19,70.16666666666667,PRFT,"Perficient, Inc.",23.0,1.6,96,2.42,142.05,149.83,5.48,$43.04,$153.28,131.57,124.19,86.75,91.5,True
20,70.16666666666667,FANG,"Diamondback Energy, Inc.",27.0,1.8,97,2.6,107.16,127.82,19.28,$31.14,$117.71,110.59,97.84,83.39,86.5,True
22,70.16666666666667,CNXC,Concentrix Corporation,13.0,1.0,91,1.74,180.88,208.67,15.36,$80.00,$187.22,181.55,176.85,155.06,106.5,True
23,70.0,DAR,Darling Ingredients Inc.,46.0,1.7,75,1.27,78.17,97.33,24.51,$46.09,$85.98,80.25,76.05,71.81,89.0,True
25,69.83333333333333,DVN,Devon Energy Corporation,25.0,1.8,98,2.9,42.33,47.16,11.41,$11.06,$44.79,41.32,36.39,27.81,86.5,True
28,69.5,THRY,"Thryv Holdings, Inc.",21.0,1.6,96,2.42,32.32,44.5,37.69,$8.87,$37.26,30.97,29.98,28.0,91.5,True
30,69.33333333333333,AGO,Assured Guaranty Ltd.,37.0,1.7,82,1.41,53.14,59.67,12.29,$28.51,$56.95,54.76,50.56,46.86,89.0,True
32,69.33333333333333,ASIX,AdvanSix Inc.,19.0,1.5,95,2.22,48.5,58.0,19.59,$16.20,$50.48,46.65,42.35,32.98,94.0,True
35,69.16666666666667,IRT,"Independence Realty Trust, Inc.",48.0,2.2,83,1.43,24.68,24.86,0.73,$12.76,$24.95,23.09,21.58,18.14,76.5,True
47,68.0,ARCB,ArcBest Corporation,25.0,1.9,95,2.31,106.81,121.89,14.12,$34.65,$116.79,95.88,84.52,70.68,84.0,True
51,67.66666666666667,TBBK,"The Bancorp, Inc.",14.0,1.5,95,2.29,31.91,36.0,12.82,$10.55,$33.36,31.23,27.74,23.96,94.0,True
52,67.66666666666667,WIRE,Encore Wire Corporation,15.0,1.5,94,2.14,141.0,160.0,13.48,$50.05,$144.79,125.59,105.71,82.19,94.0,True
53,67.5,UCBI,"United Community Banks, Inc.",52.0,2.0,69,1.18,36.2,38.81,7.21,$23.03,$37.15,35.4,32.69,32.62,81.5,True
60,67.16666666666667,KFY,Korn Ferry,15.0,1.4,90,1.68,81.04,97.75,20.62,$36.38,$84.68,77.41,75.28,67.34,96.5,True
61,67.0,AKR,Acadia Realty Trust,46.0,2.3,81,1.37,22.66,24.29,7.19,$12.41,$23.33,22.41,21.54,20.68,74.0,True
62,66.83333333333333,GPMT,Granite Point Mortgage Trust Inc.,46.0,2.2,78,1.32,13.74,15.0,9.17,$7.83,$15.92,13.51,13.5,13.17,76.5,True
72,66.5,PGNY,"Progyny, Inc.",15.0,1.4,88,1.61,62.21,71.33,14.66,$28.35,$68.32,61.06,59.66,54.44,96.5,True
76,66.33333333333333,URI,"United Rentals, Inc.",41.0,2.3,84,1.45,379.98,385.93,1.57,$198.74,$414.99,370.76,356.53,326.65,74.0,True
