rank,my_score,ticker,company,sentiment_score,analyst_score,relative_strength,returns_multiple,current_price,1yr_target,est_g/l,52_week_low,52_week_high,20_day_ma,50_day_ma,200_day_ma,adj_analyst_recom,in_sp500
23,67.33333333333333,COF,Capital One Financial Corporation,24.0,1.9,94,2.05,166.54,183.18,9.99,$63.39,$177.95,166.9,160.76,129.71,84.0,True
29,66.0,ULTA,"Ulta Beauty, Inc.",49.0,2.3,75,1.31,368.03,436.65,18.65,$200.50,$374.47,353.08,345.08,314.28,74.0,True
54,64.16666666666667,WFC,Wells Fargo & Company,30.0,2.2,86,1.56,47.02,50.35,7.08,$20.76,$51.41,47.61,45.59,38.44,76.5,True
61,63.5,ALGN,"Align Technology, Inc.",18.0,2.0,91,1.77,662.06,745.36,12.58,$289.52,$714.15,681.17,642.29,571.94,81.5,True
62,63.5,DFS,Discover Financial Services,21.0,2.2,93,1.89,127.19,135.94,6.88,$49.83,$135.69,128.01,123.27,102.32,76.5,True
69,63.0,SYF,Synchrony Financial,20.0,1.9,85,1.53,49.91,56.95,14.11,$23.93,$51.98,48.95,48.23,40.78,84.0,True
75,62.833333333333336,EPAM,"EPAM Systems, Inc.",21.0,2.0,86,1.56,575.44,653.4,13.55,$301.67,$634.20,589.83,550.45,427.56,81.5,True
96,62.166666666666664,CBRE,"CBRE Group, Inc.",21.0,2.0,84,1.51,100.45,116.43,15.91,$43.17,$98.93,94.16,89.3,76.74,81.5,True
98,62.166666666666664,AMP,"Ameriprise Financial, Inc.",25.0,1.8,75,1.32,268.53,292.5,8.93,$141.82,$273.59,261.85,252.72,227.0,86.5,True
105,61.833333333333336,CRL,"Charles River Laboratories International, Inc.",15.0,1.8,84,1.5,416.69,448.0,7.51,$197.33,$425.51,408.96,387.32,309.55,86.5,True
118,60.833333333333336,JCI,Johnson Controls International plc,26.0,2.2,80,1.41,69.02,81.25,17.72,$39.80,$73.68,72.06,69.8,58.64,76.5,True
123,60.666666666666664,KEYS,"Keysight Technologies, Inc.",21.0,1.9,77,1.34,165.42,179.67,8.61,$90.62,$169.22,164.53,157.8,141.99,84.0,True
128,60.5,ZBRA,Zebra Technologies Corporation,13.0,2.0,87,1.59,510.98,580.0,13.51,$246.83,$576.00,559.4,537.81,465.02,81.5,True
129,60.5,MHK,"Mohawk Industries, Inc.",21.0,2.4,89,1.7,179.23,227.33,26.84,$89.64,$231.80,198.99,194.11,176.4,71.5,True
131,60.5,MS,Morgan Stanley,12.0,2.0,88,1.61,99.05,104.51,5.51,$45.86,$104.77,99.47,93.63,78.92,81.5,True
138,60.166666666666664,TECH,Bio-Techne Corporation,11.0,1.8,83,1.47,493.82,540.67,9.49,$228.67,$504.34,475.85,460.29,388.12,86.5,True
139,60.166666666666664,INTU,Intuit Inc.,20.0,1.8,74,1.3,543.97,596.52,9.66,$295.37,$549.68,533.63,509.4,419.56,86.5,True
148,59.833333333333336,CDW,CDW Corporation,21.0,2.0,77,1.34,185.71,201.6,8.56,$105.87,$199.05,190.1,180.35,159.22,81.5,True
151,59.833333333333336,CARR,Carrier Global Corporation,16.0,2.0,82,1.45,52.46,59.82,14.03,$28.58,$57.90,55.26,50.93,42.85,81.5,True
156,59.5,HCA,"HCA Healthcare, Inc.",15.0,2.0,82,1.45,247.79,266.62,7.6,$114.38,$255.13,246.65,228.65,191.08,81.5,True
159,59.333333333333336,TRMB,Trimble Inc.,18.0,1.9,76,1.33,84.14,95.25,13.2,$46.78,$90.76,87.46,83.54,74.68,84.0,True
161,59.166666666666664,RJF,"Raymond James Financial, Inc.",15.0,2.0,81,1.43,94.68,159.0,67.93,$67.66,$140.37,133.47,131.14,116.61,81.5,True
166,59.0,IQV,IQVIA Holdings Inc.,18.0,1.7,70,1.24,241.55,278.16,15.16,$146.00,$259.08,249.47,247.31,209.17,89.0,True
167,59.0,KIM,Kimco Realty Corporation,20.0,2.3,83,1.48,21.74,24.15,11.09,$10.04,$22.45,21.35,21.11,18.44,74.0,True
177,58.833333333333336,MSI,"Motorola Solutions, Inc.",20.0,1.8,70,1.23,234.31,253.36,8.13,$149.81,$240.02,228.26,221.72,190.81,86.5,True
181,58.5,DHR,Danaher Corporation,21.0,1.8,68,1.2,302.32,322.74,6.75,$192.51,$323.42,306.75,284.23,246.34,86.5,True
183,58.5,LKQ,LKQ Corporation,14.0,1.6,70,1.23,51.25,62.11,21.19,$26.73,$52.99,50.77,49.99,43.35,91.5,True
187,58.333333333333336,LH,Laboratory Corporation of America Holdings,12.0,1.7,74,1.3,279.48,327.86,17.31,$170.05,$307.53,297.99,282.57,247.4,89.0,True
191,58.166666666666664,GS,"The Goldman Sachs Group, Inc.",14.0,2.2,84,1.49,380.0,426.38,12.21,$185.52,$418.62,392.25,378.19,322.28,76.5,True
192,58.166666666666664,TXT,Textron Inc.,19.0,2.2,79,1.38,71.03,83.75,17.91,$31.82,$74.80,71.22,68.77,57.34,76.5,True
203,57.666666666666664,IDXX,"IDEXX Laboratories, Inc.",11.0,1.9,78,1.37,623.98,717.5,14.99,$347.54,$706.95,684.01,657.0,541.52,84.0,True
211,57.333333333333336,MET,"MetLife, Inc.",18.0,1.9,70,1.24,62.52,71.8,14.84,$35.19,$67.68,59.63,59.43,55.76,84.0,True
213,57.166666666666664,SPG,"Simon Property Group, Inc.",12.0,2.4,88,1.61,133.14,149.76,12.48,$59.35,$136.70,129.73,128.61,108.89,71.5,True
215,57.166666666666664,ETN,Eaton Corporation plc,16.0,2.0,74,1.3,150.65,177.68,17.94,$96.24,$168.90,162.42,154.18,135.27,81.5,True
218,57.0,A,"Agilent Technologies, Inc.",11.0,1.9,76,1.33,155.99,173.35,11.13,$94.76,$170.74,156.88,151.19,130.66,84.0,True
221,56.833333333333336,STX,Seagate Technology Holdings plc,12.0,2.4,87,1.59,84.41,104.81,24.17,$44.50,$106.22,89.63,88.29,76.74,71.5,True
222,56.833333333333336,AVY,Avery Dennison Corporation,11.0,2.2,83,1.47,209.65,233.0,11.14,$113.06,$226.19,213.07,210.42,185.28,76.5,True
226,56.5,EL,The Estée Lauder Companies Inc.,20.0,2.0,68,1.2,310.68,365.32,17.59,$204.23,$336.56,328.41,319.18,286.51,81.5,True
230,56.166666666666664,GRMN,Garmin Ltd.,23.0,2.4,74,1.3,155.11,163.29,5.27,$91.84,$171.31,162.83,152.83,133.12,71.5,True
233,55.5,BK,The Bank of New York Mellon Corporation,24.0,2.2,66,1.18,52.92,56.44,6.65,$32.65,$55.02,52.58,50.76,45.81,76.5,True
237,55.333333333333336,ANET,"Arista Networks, Inc.",18.0,2.3,74,1.29,350.48,399.78,14.07,$192.96,$384.00,373.17,369.67,318.46,74.0,True
239,55.166666666666664,ETSY,"Etsy, Inc.",13.0,1.8,66,1.17,204.37,221.37,8.32,$103.06,$251.86,192.55,189.29,188.29,86.5,True
242,55.166666666666664,EMR,Emerson Electric Co.,23.0,2.2,66,1.17,95.16,109.6,15.17,$63.16,$104.36,101.02,98.03,88.5,76.5,True
245,55.0,BLK,"BlackRock, Inc.",13.0,1.9,68,1.21,841.89,1000.45,18.83,$531.39,$924.97,893.58,883.87,779.96,84.0,True
246,55.0,EXR,Extra Space Storage Inc.,11.0,2.1,75,1.32,168.94,192.86,14.16,$102.74,$179.29,174.55,169.58,136.49,79.0,True
