rank,my_score,ticker,company,sentiment_score,analyst_score,relative_strength,returns_multiple,current_price,1yr_target,est_g/l,52_week_low,52_week_high,20_day_ma,50_day_ma,200_day_ma,adj_analyst_recom,in_russell_3k
1,70.33333333333333,SGH,"SMART Global Holdings, Inc.",52.0,1.7,70,1.28,45.28,69.0,52.39,$23.54,$58.39,49.43,47.68,42.12,89.0,True
2,69.33333333333333,RWT,"Redwood Trust, Inc.",46.0,1.7,73,1.34,13.16,14.04,6.69,$6.52,$12.71,11.83,11.72,9.88,89.0,True
4,68.33333333333333,EPRT,"Essential Properties Realty Trust, Inc.",41.0,1.9,80,1.48,28.39,32.36,13.98,$15.28,$30.48,28.49,27.55,23.07,84.0,True
5,68.0,GNRC,Generac Holdings Inc.,18.0,1.5,92,1.85,404.95,497.0,22.73,$155.05,$457.00,434.2,389.85,301.82,94.0,True
6,67.5,IIPR,"Innovative Industrial Properties, Inc.",35.0,2.0,86,1.6,234.18,257.0,9.74,$102.54,$222.08,208.14,195.13,178.34,81.5,True
7,67.33333333333333,RDNT,"RadNet, Inc.",14.0,1.3,89,1.7,29.1,43.67,50.07,$13.49,$37.45,34.33,32.39,23.08,99.0,True
8,66.33333333333333,COF,Capital One Financial Corporation,22.0,1.9,93,1.91,166.54,183.18,9.99,$62.26,$168.00,159.81,159.55,123.98,84.0,True
9,66.33333333333333,NET,"Cloudflare, Inc.",20.0,1.9,95,2.09,114.98,125.13,8.83,$32.69,$122.77,111.09,100.36,80.32,84.0,True
10,65.5,CROX,"Crocs, Inc.",17.0,2.0,98,2.8,141.13,157.7,11.74,$35.90,$140.99,122.42,113.65,83.56,81.5,True
11,65.5,NAVI,Navient Corporation,16.0,1.8,94,2.03,19.12,21.35,11.66,$7.42,$20.96,19.99,19.27,13.76,86.5,True
12,65.5,FRGI,"Fiesta Restaurant Group, Inc.",28.0,2.0,87,1.64,11.38,17.0,49.38,$6.05,$18.52,13.67,13.55,13.49,81.5,True
13,65.16666666666667,AXON,"Axon Enterprise, Inc.",22.0,1.8,87,1.61,178.77,213.0,19.15,$78.28,$212.37,180.37,163.97,145.59,86.5,True
14,65.0,MIDD,The Middleby Corporation,22.0,1.9,89,1.71,173.84,214.0,23.1,$82.41,$194.44,183.2,174.09,152.33,84.0,True
15,64.83333333333333,CUTR,"Cutera, Inc.",10.0,1.8,98,2.7,46.72,64.25,37.52,$13.73,$53.77,49.14,46.61,31.86,86.5,True
16,64.83333333333333,NSA,National Storage Affiliates Trust,43.0,2.2,75,1.37,52.84,58.3,10.33,$30.02,$55.49,53.42,50.46,40.73,76.5,True
18,64.66666666666667,MODV,ModivCare Inc.,14.0,1.5,86,1.58,187.05,211.88,13.27,$80.50,$184.71,167.19,163.04,147.93,94.0,True
19,64.5,ENPH,"Enphase Energy, Inc.",21.0,2.2,96,2.25,155.36,197.73,27.27,$58.67,$229.04,178.17,164.23,156.11,76.5,True
20,64.33333333333333,BOOT,"Boot Barn Holdings, Inc.",15.0,2.1,99,3.24,90.64,100.0,10.33,$18.82,$89.22,81.95,79.46,60.48,79.0,True
21,64.16666666666667,SSTK,"Shutterstock, Inc.",21.0,1.6,80,1.48,116.29,126.0,8.35,$45.70,$108.96,102.78,97.4,82.72,91.5,True
