date,AAP,ANET,BAC,EPAM,FTNT,GOOG,MPWR,MSFT,MSI,NDAQ,TXT,portfolio
2021-11-22,233.07883657570065,322.59203651674625,19.41857533599262,384.2268670802911,384.76927573054536,165.9987061614546,242.48131900463025,73.36751666887076,276.03986878552547,393.45531523610396,4.571682904139102,2500.0
2021-11-23,237.04005924317318,318.43881135070814,19.930472055876784,377.20750017182627,380.9076520350427,165.63583842916444,237.25668295428343,72.90334423185499,277.6488848196448,393.8720933603591,4.536506886816041,2485.3778455387496
2021-11-24,234.62712602138998,321.6355247694777,19.985021103625147,388.0493955476937,387.6073591852165,165.5912687156722,240.18631003818268,72.95300240076371,282.16282307899127,395.1792584858146,4.490003038065876,2512.4670923848935
2021-11-26,227.9513477023844,314.56246914267103,19.200388842033014,380.9987174088127,380.8029729932458,161.17659381789178,232.55362176239151,71.17618607470939,273.83691089718036,385.85861034955576,4.336183035265614,2452.454002026141
2021-11-29,228.49426499485313,318.6653414778118,19.129059077207994,396.745402476089,399.308623143224,164.91013051927558,245.28925413147292,72.67665735916383,280.22982223344115,396.0885794356477,4.339760149403055,2525.87689499759
2021-11-30,221.90897802639407,312.2718954362944,18.65911980661855,380.71718362605867,386.29299649967777,160.7770507912225,240.56881595421538,71.37265110571497,273.4049531850162,385.0061201524127,4.221116163925854,2455.200880747551
2021-12-01,219.4055688594696,305.55123280985674,18.394778663879677,372.24638845009565,355.06250665440706,159.83576875242696,241.32512602872367,71.26254266484958,265.5973869523408,377.0494968010912,4.122742340231554,2389.8535389773724
2021-12-02,229.99228660315168,310.3085575188163,18.92600480457062,387.7803862571061,364.1931884324063,162.2719341368327,241.00347935609358,71.13516554139035,272.6922295708684,381.21724913685085,4.335587001238642,2443.8560683593255
2021-12-03,228.0820625660867,305.07297693622246,18.495963979755167,373.2974148125404,352.2244231997359,160.85435547821015,236.72637980852275,69.73617165079713,267.8111536998746,379.1144245669424,4.307565212190465,2395.7228919108784
2021-12-06,231.25908848377694,306.20568518367554,18.614014053667344,358.3514953709436,339.6856914109,162.29450142916662,221.7739614368877,70.42271543700198,270.62965463351514,375.06033373656294,4.399976875663823,2358.6971180517617
2021-12-07,236.2156389802351,317.9353790616251,18.850114201491692,372.2401262040124,368.9969944969879,167.07993847835039,234.18796039821333,72.3074791478779,275.3379540305663,389.40122440572446,4.485233855874491,2457.038043260959
2021-12-08,235.2906830425155,315.84619747485993,18.61823064721959,438.01715531632516,375.0453772192437,167.85192449260413,234.28792449112575,72.31827125092586,273.9556926571025,392.8869788024113,4.477483138584829,2528.595918532918
2021-12-09,235.8838527669697,323.85058843348645,18.7573620727207,437.93582248609783,368.04324028402095,167.15838668503503,224.10811504746803,71.91454908586675,279.88423623094064,386.73006340212333,4.441701532490853,2518.707918027221
2021-12-10,241.33305271850583,328.96030614281494,18.770008621032826,436.1277898517015,386.89785606977557,167.80057632500424,218.81390473128712,73.9525962383854,286.08280295680436,389.83693647861236,4.497163181182249,2553.072993315106
2021-12-13,235.38115898765676,332.7107662736085,18.373697312290744,428.5453553777286,385.69981526282896,165.5765958424514,208.64278378031224,73.2746834991847,284.3225785851969,389.26860004491976,4.3611923500446474,2526.1572273162233
2021-12-14,236.658005192517,330.0426423553924,18.605582482735155,414.86318774326975,367.322058835331,163.6195238790594,207.7343388621717,70.88688787401776,281.1056703738769,378.3755958751795,4.361788839059426,2473.57528231261
2021-12-15,240.42820083466145,349.02162676828954,18.52547528610398,406.0357882004086,391.7249123114941,166.32601456437123,213.15892962809204,72.24918334337951,284.46339124618703,382.732803324434,4.481657651712664,2529.1479831591346
2021-12-16,241.45800596063776,327.5758913528095,18.97238086895612,397.72135825438966,375.6037009386138,163.47054943949473,206.68244759308178,70.14420933935833,283.5210702744717,385.8017795968657,4.45124308178827,2475.402636700467
2021-12-17,235.05709088243086,339.88452756220994,18.500180573307414,398.0967493595375,388.2936121235205,161.17320459083797,209.93807222838967,69.9067237750337,280.6615816179138,380.9141614247677,4.4178469767656,2486.843751114715
2021-12-20,230.58451659788454,338.122562560365,18.196621393336326,389.7760953518627,384.4552386051548,160.72005391186627,207.54308590415536,69.06689654718612,277.17388999841745,376.0454482945107,4.308712691439336,2455.9931218561783
2021-12-21,231.7758628035052,347.1337988931793,18.63087719553172,406.0170014621589,394.59788878009755,162.77304375635043,211.00735374771955,70.66020100132661,283.35857378587366,383.13064750005634,4.473904659483967,2513.5591535852836
2021-12-22,235.0267884502679,351.21149481287136,18.668823305157336,413.23034526149456,404.9615398754293,165.85254230042239,214.20211913962484,71.93613988054817,286.5863239109976,386.84372490750354,4.472712136442217,2552.992553980759
2021-12-23,234.3604584561941,357.05119414236475,18.72784753402727,414.8319146972809,405.96182993912385,166.07094078520726,215.41918462380838,72.25782097896918,284.755825427356,389.15493853953956,4.526981262091864,2563.1189363859635
