date,AFG,BSY,CARR,CRAI,EPAM,EQIX,LSI,POOL,RPD,UFPT,ZTS,portfolio
2021-09-03,116.61854645351686,41.41451952224569,531.3240163605617,36.871679682789036,409.8992429646362,357.3495532440457,242.31234362541772,449.76369252800595,78.46494667221914,57.012602303182234,178.96885664338006,2500.0
2021-09-07,115.58993744400404,42.53033197141605,520.2547660197166,36.248227007654734,399.5337404186926,356.9164415215497,239.91302297340965,444.4775729354129,77.39111666974219,55.107508836954096,177.3683221530734,2465.3309879516255
2021-09-08,115.55320140795,42.13579055292487,524.3475980785165,35.624774332520445,400.935344942422,357.1390690424588,242.19809026103638,450.2162712602485,76.58731409478868,53.60652610598648,178.66929136444566,2477.0132714432984
2021-09-09,114.00110388466724,42.64129674536669,524.9987304515073,34.95924816397218,399.3872090366664,345.90649866931534,236.40925313238202,445.0116158394591,75.7395535665174,53.507560211636964,175.8362597265232,2448.3983294280138
2021-09-10,111.40202933384465,42.56732022939959,522.2081631386893,34.74888069690232,399.46366019250615,341.63205026785965,236.0474508118411,446.6318477008875,74.35173818319925,54.8435997853554,176.6750425075395,2440.5717828480247
2021-09-13,112.01735793774965,42.43169661679325,515.7898583192077,34.50026459945613,393.50684096665657,339.8267434619418,236.7329709981291,433.49801289120853,75.96562304072307,54.06011978842175,174.9717999215982,2413.3012885418857
2021-09-14,109.43665140495408,42.62896732603885,508.81344003716254,34.484965147305594,396.7241604415807,337.94452896698266,229.9348958174396,429.66014524179167,75.96562304072307,53.16942673927613,173.73074376601284,2392.493547929268
2021-09-15,111.86122978452002,43.87423867815162,515.9758961400622,35.21551398749363,397.4313336330987,341.4053749738431,231.32497841741255,431.89588417906987,76.45544023483536,53.3591113701127,174.08166309276456,2412.8806644913643
2021-09-16,112.60513451461412,42.43169661679325,509.65061023100793,35.24611289179471,399.6930136600255,345.37624039224085,232.1247519680819,426.04856695849605,76.65639087857375,52.567384215316594,173.0631411443876,2405.4630434713317
2021-09-17,111.71428564030391,41.790566811745094,508.9994778580171,35.38763282418715,391.14322606527674,353.2005858089206,228.2972642613071,420.0292698196701,75.59512029133045,52.319969479442804,169.4170037493575,2387.8944026095587
2021-09-20,110.26321221616975,39.392494752478406,498.0232464275993,35.41823172848822,385.62600098550587,344.15381291379424,228.54481321746667,418.6534304736527,74.47733233553572,51.39628779884735,169.51971184499214,2355.4685746945306
2021-09-21,109.99687595477802,39.93498920290378,478.30323741701824,35.1887399462302,391.1814516431966,343.3321149729841,228.67810880924492,416.1280411477393,74.60920619548904,51.70967979762081,171.56531474971558,2340.6277598369206
2021-09-22,111.22753316258802,40.06444810584619,486.6749393554725,36.362972898783745,395.65384425982376,348.1570605170515,227.28802620927198,412.7518038052098,74.7787583011433,52.196262111505916,171.85632102068044,2357.0119697473765
2021-09-23,112.72452663178971,40.193907008788614,495.04664129392665,37.39186105590722,401.06913446514153,343.25520728394275,224.67924105589813,422.1382867119204,75.49464496946126,51.80039853410786,174.72358869048114,2378.517437701365
2021-09-24,112.04490996479018,39.54661249407653,491.60494160811777,37.13942009542339,401.03090888722164,337.8595257317264,220.48995102858248,421.3417481431735,76.3863634510503,51.30556906236029,174.74070670642024,2363.490657172943
2021-09-27,113.92763181255918,38.695882560454926,484.6285233260725,37.571629618676006,380.7458688710666,326.86982174502924,214.35835380678407,412.5345660137334,74.5966467802554,51.33855769381013,168.82643219945822,2304.0939144279
2021-09-28,110.97038091020981,37.623223078932035,480.8147479985545,38.23333092418664,362.2192054392264,323.39278464573914,216.6815055492046,401.9623268285473,71.40655531090866,50.29116864527778,164.52981019874198,2258.1250395295283
2021-09-29,110.80506874796669,37.05606978985097,489.09343102658147,38.436048665181225,363.30226348029,324.46139674610305,219.1760373381971,404.45150985588134,70.86650045586178,51.70967979762081,166.42990996798304,2275.7879158715173
2021-09-30,109.80401176549438,37.38279940203898,478.95436979000914,37.99618941585335,363.4487948623163,319.82669653808523,215.3866340862161,393.2094541469763,70.97325548534779,50.79424527488781,165.7023942905709,2243.478845057796
2021-10-01,111.23671717160153,37.851317336497246,485.4656935199179,38.8644333253962,366.6087759703605,319.4988269163827,216.92905450536415,395.91587496578677,71.38771618805819,51.01691853717421,167.44843191636,2262.2237603528993
2021-10-04,111.28263721666906,36.297810501188245,484.2564476843635,38.74586257122955,359.36502895454134,317.9971030935228,215.84364754374144,394.57624191834884,69.54776185632869,51.04166001076159,165.31723893194098,2244.271440282636
2021-10-05,114.73582460574785,36.193010436901524,488.8143742952996,40.32935586880991,368.01675142374313,307.6590905771233,215.23429626704097,398.640398933887,70.73462659590847,52.31172232158035,167.67952513153796,2260.3489764575797
2021-10-06,117.14203496728678,36.10670450160658,486.860977176327,39.67912915241218,370.8964116270415,308.56983952629713,220.12814870804155,399.12918396470894,72.26059554679676,51.412782114572266,167.09751258960827,2269.283319874699
2021-10-07,119.19006897729894,36.1868457272376,493.7443765479449,41.01783121558398,379.00023414605823,310.25776091209923,222.31800485868385,409.61995897809135,73.59817326918034,53.103449476376454,169.85351315580473,2307.8902172643593
2021-10-08,118.47371627424535,35.385433470927396,476.6288970293274,41.01018148950872,373.7951846192999,303.9715692762463,220.7755844395358,404.1799626165358,72.94508367703061,52.996236424164486,168.89490426321467,2269.056753580037
2021-10-11,117.91349172442139,34.84293902050203,474.3034242686457,40.42115258171312,367.27772358395856,303.5870308310396,222.16566703950872,403.26575357740586,72.56202151240433,51.882870112732455,168.69804707991491,2256.9201213322463
2021-10-12,117.72062753513775,34.879927278485575,465.46662777805506,40.616220596632445,371.1448778835208,307.4000330982472,228.27822203391023,399.0477197929053,74.21986432324593,52.814798951190376,168.2700966814372,2259.859015952768
2021-10-13,116.15016199382798,35.262139277648906,469.46644092642765,40.35230504703572,380.0705503278152,309.02723788743776,233.3434545214828,398.6041926353076,75.21205812670416,52.23749790081821,168.5354259284934,2278.261464572999
2021-10-14,117.6838914990837,35.35460992260777,490.58173359341777,40.5320736098045,389.16186694309573,311.53685721405,237.5137023214016,409.91866094137146,76.77570532329341,52.484912636691995,171.03465625560324,2332.5786702604214
2021-10-15,116.57262640844932,35.41009230958309,494.48852783136306,40.941333954831315,394.3541746105475,316.2889428421835,236.2569153132069,410.23546605394125,75.62023912179775,52.633361478216266,172.59239570606212,2345.394075630182
2021-10-18,116.61854645351686,34.84293902050203,499.51154899443566,41.656583342868814,403.1460575321222,310.7758758698514,238.84665823918385,416.7888060968134,77.98768889334049,53.11169663423892,173.0289051125094,2366.3153061893827
2021-10-19,117.40837122867849,35.6875042444597,499.4185300840083,40.85718696800337,404.0188748946264,315.59272586770396,236.12361972142867,420.4546938279781,78.30795398179853,52.286980847992965,174.49249547530317,2374.6489371419816
2021-10-20,119.31864510348802,35.625857147820454,499.8836246361447,41.059904708997955,400.03067293165117,321.3284203609452,239.4369672884874,419.84823832677307,78.66589731595751,51.95709453349459,176.08447095764026,2383.2397933114003
2021-10-21,120.61359037439259,35.971080889000234,502.67419194896274,41.09050361329903,409.44053602959747,327.93438607228575,239.77972738163143,451.9722767413496,78.43982784175184,51.5282423246467,178.0616017986073,2437.5059650155245
2021-10-22,122.09221582556727,36.41493998480281,505.83683490348994,41.411792108460254,413.0974496506003,332.33026766696463,242.08383689665504,455.36661723316877,79.01128123488284,51.70967979762081,177.9674527109422,2457.322368013155
2021-10-25,120.67787843748712,36.00806914698378,505.2787214409263,41.22819868265384,415.5502575671266,333.04267573387386,245.77802901165157,460.38118958641627,79.88416059362142,51.701432639758345,180.5351551018085,2470.0657679423075
2021-10-26,119.44722122967714,36.27315166253255,497.1860762337539,41.36206888897102,416.3338819144844,336.7140059423212,244.17848191031285,455.85540226399075,79.5199375518456,51.2230974837357,179.67925430485306,2457.7725793864784
2021-10-27,118.1614599677861,35.625857147820454,491.9770172498268,40.50529956854107,415.61396686365975,333.8684214477915,241.05555661722303,452.3795976003679,79.84648234792047,49.911799383604645,178.87470755571496,2437.820165750257
2021-10-28,120.7605345186087,36.42726940413066,504.7206079783627,41.52271313655164,427.1899460437332,342.96781539331454,250.84326149922416,458.5889778067357,80.70052258380856,51.46226506174702,181.7334162175461,2496.917329643763
