rank,my_score,ticker,company,sentiment_score,analyst_score,relative_strength,returns_multiple,current_price,1yr_target,est_g/l,52_week_low,52_week_high,20_day_ma,50_day_ma,200_day_ma,adj_analyst_recom,in_sp1500
1,74.16666666666667,GDEN,"Golden Entertainment, Inc.",38.0,1.8,98,3.31,49.26,61.5,24.85,$11.10,$54.86,45.83,45.38,29.34,86.5,True
2,73.0,CDMO,"Avid Bioservices, Inc.",33.0,1.7,97,2.76,21.09,28.25,33.95,$6.61,$28.36,25.89,24.95,17.73,89.0,True
3,72.66666666666667,SGH,"SMART Global Holdings, Inc.",52.0,1.7,77,1.33,45.28,69.0,52.39,$23.54,$58.39,48.5,48.05,42.84,89.0,True
4,72.33333333333333,DAR,Darling Ingredients Inc.,39.0,1.7,89,1.68,73.71,96.21,30.53,$31.45,$79.65,68.64,68.41,64.61,89.0,True
5,70.66666666666667,AGO,Assured Guaranty Ltd.,36.0,1.7,87,1.57,47.53,58.0,22.03,$18.45,$52.28,47.29,47.17,40.61,89.0,True
10,68.66666666666667,GNRC,Generac Holdings Inc.,20.0,1.5,92,1.91,404.95,497.0,22.73,$164.24,$457.00,426.17,400.86,307.84,94.0,True
13,68.0,ASIX,AdvanSix Inc.,16.0,1.5,94,2.09,42.13,44.5,5.63,$11.62,$37.96,32.11,30.87,25.95,94.0,True
15,67.5,STLD,"Steel Dynamics, Inc.",31.0,2.0,90,1.74,58.29,80.09,37.4,$28.31,$68.63,61.88,61.68,48.17,81.5,True
16,67.16666666666667,IIPR,"Innovative Industrial Properties, Inc.",34.0,2.0,86,1.55,234.18,257.0,9.74,$108.50,$232.00,213.62,200.38,181.21,81.5,True
17,67.16666666666667,SSTK,"Shutterstock, Inc.",22.0,1.6,88,1.65,116.29,126.0,8.35,$45.70,$108.96,103.71,99.31,84.05,91.5,True
18,67.0,EPRT,"Essential Properties Realty Trust, Inc.",41.0,1.9,76,1.31,28.39,32.36,13.98,$16.18,$30.61,29.03,28.04,23.36,84.0,True
