rank,my_score,ticker,company,sentiment_score,analyst_score,relative_strength,returns_multiple,current_price,1yr_target,est_g/l,52_week_low,52_week_high,20_day_ma,50_day_ma,200_day_ma,adj_analyst_recom,in_russell_3k
1,72.33333333333333,OPCH,"Option Care Health, Inc.",56.0,1.7,72,1.3,24.82,27.81,12.05,$10.52,$22.69,20.89,20.68,18.22,89.0,True
2,71.0,SGH,"SMART Global Holdings, Inc.",52.0,1.7,72,1.3,45.28,69.0,52.39,$23.54,$58.39,49.49,47.74,42.24,89.0,True
3,70.33333333333333,RWT,"Redwood Trust, Inc.",46.0,1.7,76,1.37,13.16,14.04,6.69,$6.52,$12.71,11.82,11.75,9.9,89.0,True
5,68.0,GNRC,Generac Holdings Inc.,18.0,1.5,92,1.83,404.95,497.0,22.73,$161.10,$457.00,432.83,391.71,302.78,94.0,True
6,67.66666666666667,EPRT,"Essential Properties Realty Trust, Inc.",41.0,1.9,78,1.42,28.39,32.36,13.98,$15.72,$30.48,28.58,27.65,23.12,84.0,True
7,67.66666666666667,RDNT,"RadNet, Inc.",14.0,1.3,90,1.75,29.1,43.67,50.07,$13.49,$38.28,34.51,32.63,23.19,99.0,True
8,67.0,AMRC,"Ameresco, Inc.",25.0,1.5,82,1.5,61.44,73.82,20.15,$28.50,$70.26,64.64,61.62,52.95,94.0,True
9,66.83333333333333,IIPR,"Innovative Industrial Properties, Inc.",34.0,2.0,85,1.55,234.18,257.0,9.74,$103.34,$222.08,208.71,195.97,178.77,81.5,True
10,66.66666666666667,COF,Capital One Financial Corporation,22.0,1.9,94,1.93,166.54,183.18,9.99,$62.26,$168.00,160.11,159.59,124.4,84.0,True
11,66.33333333333333,NET,"Cloudflare, Inc.",20.0,1.9,95,2.11,114.98,125.13,8.83,$32.69,$122.77,111.62,101.25,80.63,84.0,True
13,65.66666666666667,MODV,ModivCare Inc.,16.0,1.5,87,1.61,187.05,211.88,13.27,$80.50,$184.71,167.64,163.54,148.29,94.0,True
14,65.5,CROX,"Crocs, Inc.",17.0,2.0,98,2.81,141.13,157.7,11.74,$35.90,$140.99,123.6,114.42,83.99,81.5,True
15,65.5,NAVI,Navient Corporation,16.0,1.8,94,2.0,19.12,21.35,11.66,$7.42,$20.96,20.09,19.34,13.82,86.5,True
16,65.0,ULTA,"Ulta Beauty, Inc.",48.0,2.3,73,1.31,368.03,436.65,18.65,$191.29,$356.31,338.43,337.56,305.28,74.0,True
17,65.0,DECK,Deckers Outdoor Corporation,15.0,1.5,86,1.57,365.47,486.5,33.12,$192.58,$433.17,396.26,366.29,321.4,94.0,True
18,65.0,MIDD,The Middleby Corporation,22.0,1.9,89,1.69,173.84,214.0,23.1,$82.68,$194.44,184.21,174.65,152.78,84.0,True
19,64.83333333333333,CUTR,"Cutera, Inc.",10.0,1.8,98,2.84,46.72,64.25,37.52,$13.73,$53.80,49.38,46.91,32.03,86.5,True
20,64.5,SSTK,"Shutterstock, Inc.",21.0,1.6,81,1.46,116.29,126.0,8.35,$45.70,$108.96,103.01,97.78,82.94,91.5,True
21,64.5,ENPH,"Enphase Energy, Inc.",22.0,2.2,95,2.09,155.36,197.73,27.27,$58.67,$229.04,178.36,165.24,156.52,76.5,True
22,64.5,AXON,"Axon Enterprise, Inc.",22.0,1.8,85,1.56,178.77,213.0,19.15,$78.28,$212.37,180.9,165.18,145.99,86.5,True
23,64.33333333333333,BOOT,"Boot Barn Holdings, Inc.",15.0,2.1,99,3.17,90.64,100.0,10.33,$19.28,$89.22,82.12,79.73,60.74,79.0,True
24,64.16666666666667,NSA,National Storage Affiliates Trust,42.0,2.2,74,1.34,52.84,58.3,10.33,$30.94,$55.49,53.55,50.67,40.84,76.5,True
25,64.0,TGT,Target Corporation,24.0,1.9,84,1.53,228.42,279.74,22.47,$127.58,$263.46,255.26,242.47,198.93,84.0,True
26,63.833333333333336,JYNT,The Joint Corp.,15.0,2.2,100,4.37,95.92,124.6,29.9,$13.65,$89.69,83.29,78.76,46.87,76.5,True
27,63.833333333333336,DFS,Discover Financial Services,21.0,2.2,94,1.98,127.19,135.94,6.88,$48.61,$127.86,122.87,121.0,98.39,76.5,True
28,63.833333333333336,ALGN,"Align Technology, Inc.",18.0,2.0,92,1.82,662.06,745.36,12.58,$279.83,$713.70,638.43,616.4,554.07,81.5,True
29,63.833333333333336,ROKU,"Roku, Inc.",17.0,2.0,93,1.88,314.46,470.67,49.68,$143.21,$490.76,430.8,397.48,352.55,81.5,True
30,63.833333333333336,BCRX,"BioCryst Pharmaceuticals, Inc.",11.0,2.0,99,2.96,13.73,21.27,54.92,$3.30,$17.74,16.31,16.16,10.74,81.5,True
32,63.5,THC,Tenet Healthcare Corporation,19.0,2.2,95,2.03,68.82,84.53,22.83,$21.34,$74.40,69.67,68.32,51.76,76.5,True
34,63.333333333333336,TPX,"Tempur Sealy International, Inc.",27.0,2.1,84,1.54,46.53,53.33,14.61,$19.88,$43.99,40.12,39.2,33.06,79.0,True
37,63.0,DKS,"DICK'S Sporting Goods, Inc.",24.0,2.3,91,1.79,121.72,152.33,25.15,$44.38,$108.45,101.3,98.58,76.23,74.0,True
39,62.666666666666664,GPI,"Group 1 Automotive, Inc.",25.0,1.9,79,1.43,188.31,251.4,33.5,$82.35,$181.95,167.28,160.86,147.87,84.0,True
40,62.5,OMCL,"Omnicell, Inc.",18.0,2.0,88,1.63,153.26,166.8,8.83,$66.04,$154.92,150.17,146.23,127.31,81.5,True
41,62.333333333333336,AMN,"AMN Healthcare Services, Inc.",20.0,1.7,78,1.4,114.94,121.56,5.76,$49.87,$103.33,98.25,95.76,78.76,89.0,True
42,62.0,CLF,Cleveland-Cliffs Inc.,13.0,2.3,99,3.33,19.66,29.59,50.51,$5.25,$25.83,22.17,21.47,16.55,74.0,True
43,61.666666666666664,COOP,Mr. Cooper Group Inc.,19.0,2.1,87,1.59,41.57,44.29,6.54,$16.77,$38.63,34.76,34.12,31.01,79.0,True
45,61.333333333333336,FLGT,"Fulgent Genetics, Inc.",18.0,2.5,97,2.53,84.33,115.33,36.76,$26.03,$189.89,87.03,82.56,77.7,69.0,True
46,61.166666666666664,CRL,"Charles River Laboratories International, Inc.",14.0,1.8,83,1.51,416.69,448.0,7.51,$197.33,$412.05,390.87,367.44,297.79,86.5,True
47,61.166666666666664,JCI,Johnson Controls International plc,27.0,2.2,80,1.44,69.02,81.25,17.72,$37.82,$72.36,70.28,68.11,56.68,76.5,True
48,60.5,CARR,Carrier Global Corporation,15.0,2.0,85,1.56,52.46,59.82,14.03,$27.16,$57.24,50.93,48.19,41.39,81.5,True
49,60.333333333333336,YETI,"YETI Holdings, Inc.",16.0,1.9,81,1.48,85.98,114.47,33.14,$43.09,$101.41,93.64,91.61,76.03,84.0,True
50,60.0,AFG,"American Financial Group, Inc.",18.0,2.5,93,1.84,127.47,145.0,13.75,$60.88,$141.25,123.74,121.74,96.52,69.0,True
51,60.0,ABG,"Asbury Automotive Group, Inc.",21.0,2.1,80,1.45,197.77,230.86,16.73,$91.52,$216.88,191.91,183.64,167.38,79.0,True
52,59.833333333333336,LKQ,LKQ Corporation,13.0,1.6,75,1.35,51.25,62.11,21.19,$26.73,$52.99,50.5,49.87,42.13,91.5,True
53,59.666666666666664,TRMB,Trimble Inc.,17.0,1.9,78,1.42,84.14,95.25,13.2,$44.78,$86.84,82.83,80.76,72.17,84.0,True
54,59.666666666666664,AGYS,"Agilysys, Inc.",16.0,2.5,94,1.94,55.2,62.0,12.32,$20.64,$64.09,55.98,55.25,47.16,69.0,True
55,59.5,AMKR,"Amkor Technology, Inc.",17.0,2.0,80,1.44,25.1,28.5,13.55,$10.71,$27.50,23.22,22.88,19.56,81.5,True
56,59.333333333333336,JBL,Jabil Inc.,18.0,1.7,71,1.29,59.4,74.0,24.58,$30.42,$61.23,57.12,57.1,47.88,89.0,True
57,59.166666666666664,TTGT,"TechTarget, Inc.",21.0,2.2,80,1.44,83.12,99.13,19.26,$36.95,$101.12,73.45,72.37,68.71,76.5,True
58,59.0,APTV,Aptiv PLC,13.0,2.1,85,1.56,152.7,171.0,11.98,$80.26,$169.94,157.83,155.54,138.92,79.0,True
59,59.0,DXC,DXC Technology Company,17.0,2.5,91,1.78,34.73,44.92,29.34,$15.64,$44.18,39.69,39.37,29.94,69.0,True
60,58.833333333333336,TXT,Textron Inc.,18.0,2.2,82,1.49,71.03,83.75,17.91,$31.82,$72.31,67.86,67.81,55.07,76.5,True
61,58.833333333333336,TRUP,"Trupanion, Inc.",17.0,2.4,88,1.64,79.69,125.2,57.11,$50.12,$126.53,112.74,104.48,96.97,71.5,True
62,58.833333333333336,DE,Deere & Company,15.0,2.2,85,1.55,342.2,411.48,20.25,$176.63,$400.34,351.59,349.91,320.99,76.5,True
63,58.833333333333336,CSL,Carlisle Companies Incorporated,15.0,1.6,70,1.28,201.59,234.29,16.22,$115.54,$205.67,197.08,192.11,165.36,91.5,True
