,Date,News Headline,Article Link,Source
0,2022-02-17 06:59,WEST FRASER ANNOUNCES RENEWAL OF NORMAL COURSE ISSUER BID,https://finance.yahoo.com/news/west-fraser-announces-renewal-normal-115900183.html,PR Newswire
1,2022-02-17 06:59,WEST FRASER ANNOUNCES RENEWAL OF NORMAL COURSE ISSUER BID,https://finance.yahoo.com/news/west-fraser-announces-renewal-normal-115900274.html,CNW Group
2,2022-02-15 18:24,Transport Crunch Spurs West Fraser Timber to Curtail Lumber Production,https://finance.yahoo.com/news/transport-crunch-spurs-west-fraser-232408408.html,Bloomberg
3,2022-02-15 17:03,WEST FRASER COMMITS TO GHG EMISSIONS REDUCTIONS THROUGH SBTi PROCESS,https://finance.yahoo.com/news/west-fraser-commits-ghg-emissions-220300778.html,PR Newswire
4,2022-02-15 17:03,WEST FRASER COMMITS TO GHG EMISSIONS REDUCTIONS THROUGH SBTi PROCESS,https://finance.yahoo.com/news/west-fraser-commits-ghg-emissions-220300894.html,CNW Group
5,2022-02-15 17:01,WEST FRASER ANNOUNCES FOURTH QUARTER AND 2021 ANNUAL RESULTS; DECLARES DIVIDEND,https://finance.yahoo.com/news/west-fraser-announces-fourth-quarter-220100952.html,CNW Group
6,2022-02-11 13:29,Is West Fraser Timber (TSE:WFG) Using Too Much Debt?,https://finance.yahoo.com/news/west-fraser-timber-tse-wfg-182933083.html,Simply Wall St.
7,2022-01-24 17:15,S&P Dow Jones Indices Announces Changes to the S&P/TSX Canadian Dividend Aristocrats Index,https://finance.yahoo.com/news/p-dow-jones-indices-announces-221500556.html,CNW Group
8,2022-01-17 17:01,West Fraser Timber Co. Ltd - Notice of Fourth Quarter Results Conference Call,https://finance.yahoo.com/news/west-fraser-timber-co-ltd-220100031.html,CNW Group
9,2022-01-12 09:43,Here's What West Fraser Timber Co. Ltd.'s (TSE:WFG) Shareholder Ownership Structure Looks Like,https://finance.yahoo.com/news/heres-west-fraser-timber-co-144352021.html,Simply Wall St.
10,2021-12-09 08:32,Estimating The Intrinsic Value Of West Fraser Timber Co. Ltd. (TSE:WFG),https://finance.yahoo.com/news/estimating-intrinsic-value-west-fraser-133238083.html,Simply Wall St.
11,2021-12-07 17:01,West Fraser Announces Senior Leadership Changes,https://finance.yahoo.com/news/west-fraser-announces-senior-leadership-220100536.html,PR Newswire
12,2021-12-07 17:01,West Fraser Announces Senior Leadership Changes,https://finance.yahoo.com/news/west-fraser-announces-senior-leadership-220100776.html,CNW Group
13,2021-12-07 17:00,West Fraser Declares Dividend,https://finance.yahoo.com/news/west-fraser-declares-dividend-220000064.html,CNW Group
14,2021-12-06 18:38,"Signature Select Canadian Fund Buys CI Global Financial Sector ETF, Sun Life Financial Inc, ...",https://finance.yahoo.com/news/signature-select-canadian-fund-buys-233802030.html,GuruFocus.com
15,2021-12-06 17:00,West Fraser Completes U.S. South OSB Mill Acquisition,https://finance.yahoo.com/news/west-fraser-completes-u-south-220000740.html,PR Newswire
16,2021-12-06 17:00,West Fraser Completes U.S. South OSB Mill Acquisition,https://finance.yahoo.com/news/west-fraser-completes-u-south-220000852.html,CNW Group
17,2021-12-01 06:59,West Fraser Announces Completion of U.S. South Lumber Mill Acquisition,https://finance.yahoo.com/news/west-fraser-announces-completion-u-115900356.html,CNW Group
18,2021-11-30 17:31,Atmospheric River to Dump Rain Onto a Flooded Western Canada,https://finance.yahoo.com/news/atmospheric-river-dump-rain-onto-223136806.html,Bloomberg
19,2021-11-30 11:35,Canada's West Fraser Timber Sees Shipments Slump on British Columbia Floods,https://finance.yahoo.com/news/canadas-west-fraser-timber-sees-131001730.html,Bloomberg
20,2021-11-30 06:59,West Fraser Provides Operational Update,https://finance.yahoo.com/news/west-fraser-provides-operational-115900132.html,PR Newswire
21,2021-11-30 06:59,West Fraser Provides Operational Update,https://finance.yahoo.com/news/west-fraser-provides-operational-115900701.html,CNW Group
22,2021-11-04 15:41,Is West Fraser Timber Co. Ltd.'s(TSE:WFG) Recent Stock Performance Tethered To Its Strong Fundamentals?,https://finance.yahoo.com/news/west-fraser-timber-co-ltd-194102929.html,Simply Wall St.
23,2021-10-27 17:01,West Fraser Announces 2021 Third Quarter Results,https://finance.yahoo.com/news/west-fraser-announces-2021-third-210100163.html,PR Newswire
24,2021-10-27 17:01,West Fraser Announces 2021 Third Quarter Results,https://finance.yahoo.com/news/west-fraser-announces-2021-third-210100787.html,CNW Group
25,2021-10-26 06:59,West Fraser to Acquire U.S. South OSB Mill,https://finance.yahoo.com/news/west-fraser-acquire-u-south-105900402.html,PR Newswire
26,2021-10-12 17:01,West Fraser to Acquire U.S. South Lumber Mill,https://finance.yahoo.com/news/west-fraser-acquire-u-south-210100446.html,PR Newswire
27,2021-10-12 17:01,West Fraser to Acquire U.S. South Lumber Mill,https://finance.yahoo.com/news/west-fraser-acquire-u-south-210100644.html,CNW Group
28,2021-10-04 13:47,Investors in West Fraser Timber (TSE:WFG) have made a strong return of 178% over the past five years,https://finance.yahoo.com/news/investors-west-fraser-timber-tse-174700363.html,Simply Wall St.
29,2021-09-28 17:01,Notice of Third Quarter Results Conference Call,https://finance.yahoo.com/news/notice-third-quarter-results-conference-210100620.html,PR Newswire
30,2021-09-28 17:01,Notice of Third Quarter Results Conference Call,https://finance.yahoo.com/news/notice-third-quarter-results-conference-210100984.html,CNW Group
31,2021-09-08 17:56,West Fraser Declares Dividend and Provides Operational Update,https://finance.yahoo.com/news/west-fraser-declares-dividend-provides-215600256.html,PR Newswire
32,2021-09-02 17:00,West Fraser to Host Virtual Analyst & Investor Event on September 16,https://finance.yahoo.com/news/west-fraser-host-virtual-analyst-210000520.html,PR Newswire
33,2021-09-02 17:00,West Fraser to Host Virtual Analyst & Investor Event on September 16,https://finance.yahoo.com/news/west-fraser-host-virtual-analyst-210000782.html,CNW Group
34,2021-08-20 15:48,Is West Fraser Timber (TSE:WFG) A Risky Investment?,https://finance.yahoo.com/news/west-fraser-timber-tse-wfg-194815891.html,Simply Wall St.
35,2021-08-20 06:55,West Fraser Announces Completion of Substantial Issuer Bid,https://finance.yahoo.com/news/west-fraser-announces-completion-substantial-105500142.html,PR Newswire
36,2021-08-20 06:55,West Fraser Announces Completion of Substantial Issuer Bid,https://finance.yahoo.com/news/west-fraser-announces-completion-substantial-105500414.html,CNW Group
37,2021-08-18 06:55,West Fraser Announces Preliminary Results of Substantial Issuer Bid,https://finance.yahoo.com/news/west-fraser-announces-preliminary-results-105500983.html,CNW Group
38,2021-07-28 17:01,West Fraser Announces 2021 Second Quarter Results and 2021 Virtual Investor Event,https://finance.yahoo.com/news/west-fraser-announces-2021-second-210100474.html,PR Newswire
39,2021-07-28 17:01,West Fraser Announces 2021 Second Quarter Results and 2021 Virtual Investor Event,https://finance.yahoo.com/news/west-fraser-announces-2021-second-210100327.html,CNW Group
40,2021-07-08 17:01,Notice of Second Quarter Results Conference Call,https://finance.yahoo.com/news/notice-second-quarter-results-conference-210100872.html,PR Newswire
41,2021-07-08 17:01,Notice of Second Quarter Results Conference Call,https://finance.yahoo.com/news/notice-second-quarter-results-conference-210100228.html,CNW Group
42,2021-07-07 06:55,West Fraser Announces C$1.0 Billion Substantial Issuer Bid,https://finance.yahoo.com/news/west-fraser-announces-c-1-105500212.html,PR Newswire
43,2021-07-07 06:55,West Fraser Announces C$1.0 Billion Substantial Issuer Bid,https://finance.yahoo.com/news/west-fraser-announces-c-1-105500283.html,CNW Group
44,2021-06-11 09:30,What Kind Of Shareholders Own West Fraser Timber Co. Ltd. (TSE:WFG)?,https://finance.yahoo.com/news/kind-shareholders-own-west-fraser-133032167.html,Simply Wall St.
45,2021-06-09 07:21,West Fraser Timber Bumps Quarterly Dividend by 25%; Street Says Buy,https://finance.yahoo.com/news/west-fraser-timber-bumps-quarterly-112158450.html,SmarterAnalyst
46,2021-06-08 17:41,West Fraser Increases Dividend and Share Buyback Authorization,https://finance.yahoo.com/news/west-fraser-increases-dividend-share-214100826.html,PR Newswire
47,2021-06-08 17:41,West Fraser Increases Dividend and Share Buyback Authorization,https://finance.yahoo.com/news/west-fraser-increases-dividend-share-214100631.html,CNW Group
48,2021-05-12 16:54,Top 5 1st-Quarter Buys of Murray Stahl's Horizon Kinetics,https://finance.yahoo.com/news/top-5-1st-quarter-buys-205437472.html,GuruFocus.com
49,2021-05-12 16:54,Top 5 1st-Quarter Buys of Murray Stahl's Horizon Kinetics,https://finance.yahoo.com/news/top-5-1st-quarter-buys-205437914.html,CoinDesk
50,2021-05-07 14:21,Canadian Lumber Producers to Expand U.S. Mills Amid Home Boom,https://finance.yahoo.com/news/world-top-lumber-firm-expand-214019609.html,Bloomberg
51,2021-05-07 09:15,West Fraser Timber Co. Ltd. to Host Earnings Call,https://finance.yahoo.com/news/west-fraser-timber-co-ltd-131500489.html,ACCESSWIRE
52,2021-05-06 17:01,West Fraser Announces 2021 First Quarter Results,https://finance.yahoo.com/news/west-fraser-announces-2021-first-210100676.html,PR Newswire
53,2021-05-06 17:01,West Fraser Announces 2021 First Quarter Results,https://finance.yahoo.com/news/west-fraser-announces-2021-first-210100519.html,CNW Group
54,2021-04-23 08:33,Did You Miss West Fraser Timber's (TSE:WFG) Impressive 229% Share Price Gain?,https://finance.yahoo.com/news/did-miss-west-fraser-timbers-123327855.html,Simply Wall St.
55,2021-04-20 20:24,West Fraser Announces Voting Results for the Election of Directors,https://finance.yahoo.com/news/west-fraser-announces-voting-results-002400749.html,PR Newswire
56,2021-04-20 20:24,West Fraser Announces Voting Results for the Election of Directors,https://finance.yahoo.com/news/west-fraser-announces-voting-results-002400950.html,CNW Group
57,2021-04-20 12:38,"Lumber Prices Soar, But Logs Are Still Dirt Cheap",https://finance.yahoo.com/news/lumber-prices-soar-logs-still-100000412.html,Bloomberg
58,2021-04-08 17:01,West Fraser Timber Co. Ltd. - Notice of First Quarter Results Conference Call,https://finance.yahoo.com/news/west-fraser-timber-co-ltd-210100192.html,PR Newswire
59,2021-04-08 17:01,West Fraser Timber Co. Ltd. - Notice of First Quarter Results Conference Call,https://finance.yahoo.com/news/west-fraser-timber-co-ltd-210100010.html,CNW Group
60,2021-04-06 17:01,West Fraser Announces Redemption of Norbord Notes due 2027,https://finance.yahoo.com/news/west-fraser-announces-redemption-norbord-210100085.html,PR Newswire
61,2021-04-06 17:01,West Fraser Announces Redemption of Norbord Notes due 2027,https://finance.yahoo.com/news/west-fraser-announces-redemption-norbord-210100842.html,CNW Group
62,2021-03-29 17:01,West Fraser Provides Operational and Corporate Updates,https://finance.yahoo.com/news/west-fraser-provides-operational-corporate-210100817.html,PR Newswire
63,2021-03-29 17:01,West Fraser Provides Operational and Corporate Updates,https://finance.yahoo.com/news/west-fraser-provides-operational-corporate-210100773.html,CNW Group
64,2021-03-02 17:00,"Norbord Inc., a Wholly-Owned Subsidiary of West Fraser, Commences Change of Control Offer for its 6.25% Senior Notes Due 2023 and 5.75% Senior Notes Due 2027",https://finance.yahoo.com/news/norbord-inc-wholly-owned-subsidiary-220000936.html,PR Newswire
65,2021-03-02 17:00,"Norbord Inc., a Wholly-Owned Subsidiary of West Fraser, Commences Change of Control Offer for its 6.25% Senior Notes Due 2023 and 5.75% Senior Notes Due 2027",https://finance.yahoo.com/news/marler-clark-files-salmonella-onion-020300641.html,CNW Group
