,Date,News Headline,Article Link,Source
0,2022-02-09 09:40,Is Tronox (TROX) a Great Value Stock Right Now?,https://finance.yahoo.com/news/tronox-trox-great-value-stock-144002160.html,Zacks
1,2022-02-08 10:38,"Samson Rock Capital LLP Buys Xilinx Inc, AerCap Holdings NV, Vontier Corp, Sells Nuance ...",https://finance.yahoo.com/news/samson-rock-capital-llp-buys-153803339.html,GuruFocus.com
2,2022-02-06 15:46,Were Hedge Funds Right About Tronox Holdings Plc (TROX)?,https://finance.yahoo.com/news/were-hedge-funds-tronox-holdings-204616821.html,Insider Monkey
3,2022-02-02 09:40,Are These Basic Materials Stocks Undervalued Right Now?,https://finance.yahoo.com/news/basic-materials-stocks-undervalued-now-144002298.html,Zacks
4,2022-01-21 09:38,"Gemmer Asset Management LLC Buys EVI Industries Inc, SPDR MSCI EAFE Fossil Fuel Reserves Free ...",https://finance.yahoo.com/news/gemmer-asset-management-llc-buys-143833362.html,GuruFocus.com
5,2022-01-21 08:30,TRONOX ANNOUNCES DATES FOR FOURTH QUARTER 2021 EARNINGS RELEASE & WEBCAST CONFERENCE CALL,https://finance.yahoo.com/news/tronox-announces-dates-fourth-quarter-133000562.html,PR Newswire
6,2022-01-18 07:04,4 Stocks to Buy From the Prospering Diversified Chemical Industry,https://finance.yahoo.com/news/4-stocks-buy-prospering-diversified-120412660.html,Zacks
7,2022-01-17 09:40,Is Tronox (TROX) a Great Value Stock Right Now?,https://finance.yahoo.com/news/tronox-trox-great-value-stock-144002103.html,Zacks
8,2022-01-13 17:38,"44 Wealth Management Llc Buys Entergy Corp, WEC Energy Group Inc, American Electric Power Co ...",https://finance.yahoo.com/news/44-wealth-management-llc-buys-223825041.html,GuruFocus.com
9,2022-01-10 09:40,Are These Basic Materials Stocks a Great Value Stocks Right Now?,https://finance.yahoo.com/news/basic-materials-stocks-great-value-144002735.html,Zacks
10,2022-01-05 12:45,3 Reasons Why Tronox (TROX) Is a Great Growth Stock,https://finance.yahoo.com/news/3-reasons-why-tronox-trox-174505406.html,Zacks
11,2022-01-04 10:18,Investors in Tronox Holdings (NYSE:TROX) have made a impressive return of 188% over the past three years,https://finance.yahoo.com/news/investors-tronox-holdings-nyse-trox-151829885.html,Simply Wall St.
12,2022-01-04 09:40,Are Investors Undervaluing These Basic Materials Stocks Right Now?,https://finance.yahoo.com/news/investors-undervaluing-basic-materials-stocks-144002533.html,Zacks
13,2021-12-23 13:38,"MainStay VP Natural Resources Portfolio Buys Exxon Mobil Corp, Alcoa Corp, Nutrien, Sells ...",https://finance.yahoo.com/news/mainstay-vp-natural-resources-portfolio-183802685.html,GuruFocus.com
14,2021-12-21 10:00,"Tronox (TROX) Could Find Support Soon, Here's Why You Should Buy the Stock Now",https://finance.yahoo.com/news/tronox-trox-could-support-soon-150003102.html,Zacks
