date,AMN,ARES,BSY,CRL,CSR,EPAM,INTU,NAVI,NOTV,NVDA,STKS,SWAV,portfolio
2021-09-24,63.32156803382462,106.14401930519662,21.901578985163024,185.84006336356546,81.90236588510427,221.85640857195477,156.15001987489555,28.3565765424733,242.09977000954163,680.0773732352532,185.9142167701614,526.4360394228657,2499.9999999999995
2021-09-27,62.579840338851405,103.78096406483877,21.43043044269186,175.3660314266663,80.11331620945772,210.63441538891024,153.20221270982927,29.188739304502306,230.31927420779527,667.1109054968337,180.7126457233428,526.1048880680886,2440.543663381808
2021-09-28,61.211764812567466,100.51967145241507,20.83637358479344,169.38087031986674,79.5634706669425,200.38518292148134,147.2579636143702,28.18005716870957,222.13641484849842,637.5128639371634,184.90746108368037,494.716470368855,2346.608564779344
2021-09-29,61.62383575421925,101.2658994230544,20.52227455647933,171.56245343332077,80.02304306068656,200.98434713037508,147.77673444451935,24.258805365815306,201.89089212334156,631.9074075751863,181.0482309521698,485.6807691170787,2308.5446929362465
2021-09-30,63.04685407272343,101.4040897879876,20.703222909747243,167.3371567712035,77.55284144431216,201.06541052334305,145.77190134050545,24.87662317398836,206.26448936710364,638.036450520425,179.37030480803477,486.9817208679889,2312.411065587363
2021-10-01,63.151245377941876,102.23323197758685,20.962696020093677,168.96726162549442,79.57988396671905,202.81356021517414,146.97696274803943,24.1075030454464,215.57601898285526,638.8372300007075,189.6056542872585,472.056256234819,2324.867504482136
2021-10-04,64.73909207310676,100.61640470786833,20.102337812102864,161.57501996038903,80.33489575644147,198.80620900627915,141.94596646815543,23.804898404708574,217.55119193165106,607.7300271128125,190.44461735932597,458.28982134336917,2265.9404819362103
2021-10-05,64.8160119822151,102.59252692641319,20.044297774262212,162.75096624831036,79.84249676314425,203.59247368673593,144.1075115937769,23.552727870760393,215.50547709182683,629.8746596637001,188.26331337195046,480.38234744064437,2315.32481041374
2021-10-06,64.94238040432165,104.05734479470519,19.9965000960405,165.37048797933508,80.86832799918012,205.1855455833239,144.4479549510623,23.4266426037863,223.0534594318679,637.5436631479434,197.99528500793363,484.5927003799538,2351.4802923794537
2021-10-07,66.05771908639248,106.07492412273002,20.040883654389233,168.91860177909768,80.62212850253151,209.66870366398743,145.29095755005469,24.49836737306608,234.05799443230163,649.0933671904787,198.83424808000115,490.2932344157603,2393.451129850791
2021-10-08,65.83794791751153,106.76587594739605,19.597048070901906,165.91385626409874,79.25982462107586,206.7891909659512,143.50498089000993,24.460541792973853,237.02075385549531,641.5783597601358,196.48515147821212,472.1508709076125,2359.364402471375
2021-10-11,65.7830051252913,105.0661344587176,19.29660552207972,165.34615805613672,79.32547782018216,203.18363222654963,141.9621780565976,25.05314254775209,239.77188760560375,637.389667094043,202.8612708259252,466.40302953540925,2351.442188874288
2021-10-12,67.45876028800856,105.24578193313077,19.317090241317594,165.45564271052936,80.54006200364864,205.3230009018348,142.40529480734997,25.29270455500286,244.42765241347954,636.6504860353208,207.2238788006763,476.6450678653023,2375.9854225556014
2021-10-13,63.634741949479974,106.22693352415655,19.52876567344232,163.34704936667046,81.77926613677998,210.2608188821883,144.5371186874942,24.838797593896132,245.90903212507638,644.9046745243859,207.2238788006763,470.42415312913164,2382.615230393378
2021-10-14,55.8933025256484,108.23069381568804,19.57997747153701,164.5676005137888,81.85312598577455,215.29027374154902,146.9256260513059,25.33053013509509,245.76794834301958,669.7596376239218,228.0301629879507,465.69341948945817,2426.922298684737
2021-10-15,51.942915765013275,105.3977913345573,19.610704550393823,163.63495345785122,81.91877918488085,218.16273744889236,149.1898445703944,25.19183634142359,242.09977000954163,673.3323460744126,230.54705220415323,457.88770898399696,2418.9164399255114
2021-10-18,52.816506161315054,105.14904867767753,19.29660552207972,167.88052505596713,82.19780528108261,223.0265410269707,152.5402395151077,25.431398348674367,241.81760244542795,684.4200619552464,237.76213462393386,469.9274260969659,2462.2658947104487
2021-10-19,52.76705764831684,107.89903693984836,19.7643399446779,167.27633196320755,81.73823288733854,223.5093968894321,154.7666309944978,25.116185181239135,243.15789837496794,686.5144082882928,224.0031402420266,470.54242147012354,2457.055080823969
2021-10-20,51.909950089681125,109.43294999060696,19.730198745948105,170.8893255581658,83.50266261332024,221.30306280256468,154.15329256510273,25.481832455464,234.19907821435848,680.7549558724152,215.61350952135143,480.14581075866073,2447.1166291876393
2021-10-21,53.99777619405018,111.28470088071194,19.921389458834955,169.1781209598803,83.64217566142112,226.50874242924706,156.26620292539772,25.103576654541726,234.97503901567111,698.8956910218905,209.23739017363835,502.02545384215057,2491.036259217435
2021-10-22,53.01979449252994,112.18293825277779,20.167206089689472,170.55681660778808,85.14399259097765,228.53180275809996,159.63010752714612,25.19183634142359,237.93779843886477,699.9428641884136,203.70023389799275,502.8769858972918,2498.882377082996
2021-10-25,53.234071382188866,114.80855518650873,19.94187417807283,171.85846749890098,84.43001405069667,229.8887334664769,162.8075788618097,25.05314254775209,265.6607616130343,713.494516931655,216.45247259341897,503.13717624747386,2560.767364557989
2021-10-26,53.29450845363113,116.06608750740091,20.088681332610946,174.2955148059379,85.05371944220649,230.32224639408824,164.44224736306097,24.71271232692204,325.5508270961639,761.2640928515806,221.31845841141055,502.0727611785473,2678.481857163561
2021-10-27,52.898920349645415,113.75830841301634,19.730198745948105,174.3928344987314,82.07470553275832,229.92397841994125,165.6635203590371,24.20837125902567,321.17722985240187,753.0715027840756,220.14391011051603,497.17645186148525,2654.219932186582
2021-10-28,54.57467551236268,118.44296178425208,20.174034329435433,177.92472834969507,85.27529898919023,236.32798646441105,166.2795607198392,24.536192953158313,313.1354542751618,768.1631160663217,224.0031402420266,506.8981094910143,2695.735259176868
2021-10-29,54.22853592137518,116.39774438324062,20.194519048673307,181.93916567742647,83.0841234690176,237.28312470329456,169.13820414847362,24.838797593896132,341.3522106865303,787.4434220146604,221.82183625465106,505.4788893991122,2743.2005733003516
2021-11-01,56.32735058418828,115.36131664624156,19.972601256929643,178.52892144245465,82.59172447572038,232.4933355274913,164.4962859912015,25.570092142345867,359.05822533466403,795.4512168174848,232.72835619152875,527.5950691645858,2790.1744955748363
2021-11-02,56.310867746522206,116.48065860220055,19.917975338961973,175.1551720922804,81.10632084594044,237.66729469605582,167.0847362791332,24.56141000655313,386.1463114895778,813.1299638052587,232.05718573387475,534.0761742509385,2843.694070887297
2021-11-03,58.48660231844365,118.96808517099828,20.09892369222988,157.256458592678,81.81209273633313,239.64806108075152,168.29520154948125,24.5235844264609,365.4069955272219,819.1974083289373,245.816180115782,570.4082086036309,2869.917802142949
2021-11-04,61.76668701399188,118.55351407619865,20.47106275838464,153.78133456251052,79.59629726649563,252.44550368365182,169.05444427485577,24.3848906327894,371.5441400466946,917.847280457578,233.06394142035577,572.0166580411199,2974.525754234626
2021-11-05,53.70108511606089,117.6552767041328,20.016984815278377,152.1552846954193,82.82971732248072,248.49806889564618,166.1660796007441,24.85140612059354,386.00522770752093,916.3381191293533,260.41413756975675,563.4303764851124,2992.0617641620993
2021-11-08,56.530638915403166,118.27713334633223,20.65542523152553,151.59975144905647,83.37956286499593,252.87901661126315,166.23632981732678,25.6205262491355,369.7100508799556,948.7388888700123,259.23958926886223,563.4067228169141,3016.273636320783
2021-11-09,57.640483318251974,120.14270327293053,20.573486354574023,155.48848417359628,82.76406412337441,252.7345123020594,165.56895275979116,25.3431386617925,371.1914305915525,944.2114048853383,262.9310267859593,512.3857605130355,2970.9754477422557
2021-11-10,57.68993183125019,119.42411337527786,19.521937433696362,157.1713038614837,84.03609485605891,237.78007854714167,163.19125312160753,25.242270448213226,359.6225604628914,907.3139503707857,250.34658070494658,515.4607373788233,2896.8008123921763
2021-11-11,59.60743527973651,118.16658105438567,19.378544399031224,158.16883071261694,84.78289999589302,235.48915657195985,163.9721112982383,25.797045622899233,360.04581180906195,935.9880156070532,250.8499585481871,508.74309561048693,2920.98948650955
2021-11-12,60.52497990981448,118.8575328790517,19.446826796490814,156.48601102472955,84.19202120393636,236.62051957816504,169.40839728917632,25.82226267629405,391.8602046628799,935.9880156070532,270.64948704898046,514.8220883374673,2984.6783470140394
2021-11-15,61.18978769567937,118.78843769658509,19.846278821629408,155.9304777783667,85.68563148360458,232.85635854817394,169.17873311957902,25.582700669043273,372.108475174922,924.746303672319,248.66865456081155,486.05922780825256,2900.6410670289665
2021-11-16,61.206270533345446,119.7834083241042,20.071610733246047,160.05439976049078,84.06071480572376,236.49716224103986,174.4799225401657,25.15401076133136,387.41606552808935,930.2285631911757,247.49410625991703,496.58511015652607,2943.0313448351553
2021-11-17,63.200693890940094,122.02209223602215,20.18086256918139,159.40154682133448,84.17560790415978,234.63622869812295,171.58885593464694,25.355747188489907,374.57744136091674,901.2157066363274,239.9434386113094,499.92027737249583,2896.218499223947
2021-11-18,63.83803028069485,122.00827319952884,19.306847881698655,157.13480897668612,84.6762135473453,234.00534403111135,169.93527391354655,25.12879370793654,373.7309386685756,975.5650014594739,238.09771985276086,488.77939965106475,2952.206645170423
2021-11-19,65.15665729398057,121.28968330187615,18.835699339227496,154.04085374329316,83.19901656745363,233.970099077647,187.06551903409675,25.04053402105468,408.2964652725021,1015.911967581397,242.96370567075246,472.8368272853652,3028.607028188646
2021-11-22,66.12365043705677,120.1841603824105,17.592959705462984,152.00119518182962,83.06771016924104,216.46040619656495,178.7678876831173,25.418789821976954,370.0627603350977,984.2195796886803,235.4130380221448,452.4000579619757,2901.7121955855587
2021-11-23,64.09626140412998,117.54472441218624,17.644171503557676,150.02641641556176,83.35494291533108,212.5059224178665,181.19962594944147,25.834871202991458,363.78453203356827,977.7517454248605,229.2047112888452,448.7573930594271,2871.7053180277676
2021-11-24,62.980922722059134,115.87262099649442,17.39835487270316,153.07982177695743,85.37377878784969,218.61387285323585,184.81210824063638,25.96095646996555,390.73153440642517,1006.3334130287877,229.2047112888452,458.66828003454305,2949.0303754785027
2021-11-26,64.00285865735557,112.8600710409505,16.85892393277241,152.17555963141794,84.1674012542715,214.64176659780523,180.19450746602746,25.15401076133136,389.74394793202725,970.2675372052977,231.05043004739372,434.2813481220262,2875.398362648677
2021-11-29,63.491890689707354,112.94298525991043,17.09108408413501,152.18772459301715,84.61056034823899,223.51292138477854,187.69236712052697,24.977491387567632,371.12088870052406,1027.9544589964137,218.130398737554,429.8581121689315,2913.570883471305
2021-11-30,62.64027741029366,111.47816739161843,16.38436127042827,148.35981667647326,83.86375520840487,214.4831643072157,176.24698568036123,24.87662317398836,366.8178333477904,1006.3950114503479,219.97611749610252,426.33371560737476,2857.8558290203996
2021-12-01,61.23923620867758,111.3261579901919,15.995151604908614,146.4458627182013,82.79689072292756,209.71099760814462,179.37852418110538,24.73792938031686,338.88324450053557,968.1731908722514,206.3849157286088,401.8521690220644,2746.9242705379343
2021-12-02,61.80514696854604,114.31106987274917,16.121474040208852,148.3963115612708,86.28471692544954,218.46231955333923,181.60221372908848,25.305313081700273,329.077921647585,989.4554455212963,213.59999814838943,408.0967374264335,2792.5186684760565
2021-12-03,60.640359773476995,109.73696879346001,15.926869207449023,144.91713254390362,86.72787601941704,210.30311282634548,175.0743474497116,25.103576654541726,302.48362872987025,945.3201764734217,207.5594640295033,390.59302295964153,2674.3865354607424
2021-12-06,61.11286778657104,110.82867267643236,16.50385546598255,142.4841402240664,88.7631251917122,201.88309344371564,174.3664414210706,25.97356499666296,310.52540430711025,925.1158942016801,212.7610350763219,419.61607383903845,2689.9341686303646
2021-12-07,61.700755663327584,110.70430134799247,16.97158988858073,148.71665555004938,90.34700862015161,209.7074731127982,181.92104163511763,26.62920838492824,321.4593974165155,998.7260079661045,220.81508056817006,448.1660513544679,2835.8645715082034
2021-12-08,62.255677864751995,110.22063507072625,16.896479251375183,148.3963115612708,90.56858816713536,246.76401718520088,181.856195281349,26.200518477216328,376.975865655883,980.2156822872681,226.18444422940215,460.06384645824676,2926.5982614898257
2021-12-09,60.85463666313592,109.81988301241994,16.26145295500101,144.78331796631258,89.24731753512114,246.71819874569726,179.81623706904372,26.074433210242233,353.2737902703335,939.0679366850626,218.96936180962152,430.0709951827168,2814.957561104708
2021-12-10,61.11286778657104,108.07868441426152,16.162443478684605,145.06311208309384,87.03972871517195,245.69961959057795,183.17743973938514,26.238344057308552,340.5762498852177,930.0745671372753,224.0031402420266,422.54912869563594,2789.77532582521
2021-12-13,59.57996388362639,106.7382378744094,16.258038835128026,146.39720287180458,87.85218705411235,241.42793123070044,180.6889609135134,26.515731644651556,326.60895546159026,867.3365747782241,213.26441291956243,419.6870348436335,2692.3552323109566
2021-12-14,60.60189981892282,105.31487711559737,16.039535163257344,143.36812743360724,85.56253173528029,233.7198599080502,172.78310961655285,27.133549452824607,331.40580405152286,872.7572358755206,204.53919697006023,413.1349687526857,2666.360695893882
2021-12-15,62.84906002073057,106.75205691090274,16.401431869793164,147.1635954525533,88.85339834048337,228.7467969742324,174.94735667358134,27.22180913970647,342.2692552698998,938.1131611508797,211.75427938984086,427.1615939943176,2772.2337951869213
2021-12-16,62.486437592076996,104.12643997717178,16.046363403003305,146.33637806380864,88.10659320064926,224.0627426588222,171.29164347987404,27.032681239245335,318.2144704292081,874.2971964145253,198.83424808000115,395.27644926291833,2626.1116438013046
2021-12-17,62.86004857917462,105.97819086727677,16.83843921353453,147.17576041415248,88.0163200518781,224.2742123796082,167.59269938365426,26.856161865481603,297.757322030966,856.2488588973902,200.17658899530917,406.7721320073249,2600.5467346857504
2021-12-20,65.8544307551776,101.72192762733398,16.210241156906317,145.23342154548246,88.9600847890311,219.5866335688515,163.36687866306428,25.229661921515817,281.03889385723016,853.7233236134225,197.15632193586612,399.17930451564894,2557.261123949531
2021-12-21,65.88190215128772,106.32366677960978,16.923792210359018,146.39720287180458,89.63303007987064,228.73622348819313,167.80885389621642,26.692251018415288,299.94412065284706,895.4870534312298,208.06284187274383,420.44395222598126,2672.3348906785586
2021-12-22,66.6620898008151,109.17038829723386,17.039872286040318,149.85610695317314,89.92026282596068,232.79996662263102,170.67019925625783,26.969638605758288,311.16028132636603,905.4967969347604,210.74752370335986,436.83594428744993,2727.329070899806
2021-12-23,67.21151772301748,112.43168090965756,17.005731087310522,149.71012741398292,88.55795894450503,233.70223743131805,171.76448147610373,27.310068826588335,320.542352833146,912.8886075219827,214.94233906369746,433.5007770714801,2749.56788030279
2021-12-27,68.26092505442404,114.42162216469575,16.985246368072648,152.1998895546163,89.45248378232833,245.65732564642076,176.3739764564915,27.171375032916835,314.334666422645,953.0815775900054,218.2981913519675,424.4887294879021,2800.726008912486
2021-12-28,66.25551313838534,113.37137539120337,16.640420260901724,150.82930388110802,89.85460962685438,240.44107253369907,175.56609896579047,27.171375032916835,303.2595895311829,933.8936692740069,215.61350952135143,420.44395222598126,2753.3404893833817
2021-12-29,67.0302065086907,111.82364330395144,16.61310730191789,151.42133201226844,90.67527461568308,238.904392562654,175.0932609695608,26.818336285389375,289.4333788896123,924.0071226135967,207.3916714150898,419.59242017084,2718.804146649254
