date,CARR,INTU,LOW,TGT,WST,portfolio
2021-12-06,1228.2988709910678,121.51732329516838,79.89237086983188,224.90604460165156,845.3853902422803,2500.0
2021-12-07,1245.6732082320948,126.78217511153248,81.71490162507509,227.36828967428343,858.1386638304787,2539.6772384734645
2021-12-08,1241.2745555738431,126.73698502617495,81.66083247090671,221.78659653796137,869.1954739796265,2540.654443588513
2021-12-09,1231.3779026104316,125.31532470861613,82.10930844688079,219.89825682502317,856.5819270676402,2515.2827196585918
2021-12-10,1220.8212708514936,127.65777324048692,83.13667106948255,220.4721479991529,861.3319637607949,2513.419826921411
2021-12-13,1208.0654389704919,125.92352901103743,81.81986512356694,216.76028241484755,879.9728307763503,2512.5419462962936
2021-12-14,1177.7153330086485,120.41387841081897,80.2995061470587,217.7877569954633,855.584036073463,2451.8005106354526
2021-12-15,1177.7153330086485,121.92216072058015,81.9152944538436,219.0559038536222,885.181899764274,2485.7905918009683
2021-12-16,1184.7530594685934,119.3744719688938,80.54759903294477,208.06840438807797,887.7764407236092,2480.519975582119
2021-12-17,1149.3445744670958,116.79664883170199,78.9095432331833,206.7076967253117,897.7355464046875,2449.4940096619803
2021-12-20,1119.6543631627376,113.85163901162927,78.1239141380973,202.89400716315626,876.2206850773728,2390.7446085529928
2021-12-21,1146.485647963629,116.94728628052731,78.55648684880536,203.70858480039306,887.1776817526282,2432.875687645983
2021-12-22,1158.3959766681592,118.9413735007826,79.42163227022147,201.55181166131146,905.3196032710952,2463.63039737157
2021-12-23,1165.0128446457961,119.70399641634322,79.5456787131645,204.57868473483038,917.7535103045499,2486.5947148146843
2021-12-27,1180.672785158413,122.91638857004844,80.69390323018389,207.4389625456199,929.828198517128,2521.5502380213934
2021-12-28,1179.5699878518137,122.35337435298467,80.7956870494906,208.18874052684953,927.7924423902674,2518.700232171406
2021-12-29,1185.3046684669962,122.02384990553524,81.92482862205881,210.97495550838923,934.0193894416213,2534.247691944601
2021-12-30,1181.1139209086612,121.14448210516746,81.5495144833848,214.66830893177308,940.7053687877442,2539.181595216731
2021-12-31,1196.3328098090715,121.11811739107534,82.21427194537264,214.23325187177247,936.055145568482,2549.953596585774
2022-01-03,1158.3959766681592,118.90559610105778,81.26961019762642,214.70533325361606,889.9718496597483,2463.248365880208
2022-01-04,1187.0691273299467,116.42946214882107,82.63730074918499,216.76028241484755,856.2027211775105,2459.098893820311
2022-01-05,1155.08750061032,111.79352484185037,81.02787667011064,211.84506962839046,806.2476008990271,2366.0015726496986
2022-01-06,1180.0111236020618,110.4170546096491,81.99481078017372,214.1499542404078,813.771757493862,2400.3447007261548
2022-01-07,1143.3976977118932,106.87136833708111,79.86374888782524,213.62232219023588,779.3041784391243,2323.05931556616
2022-01-10,1153.9847033037206,107.36659742610858,78.78231711105511,210.51212311422444,783.4953693636176,2334.1411103187265
2022-01-11,1158.837112418407,108.97278775651087,79.35801920915738,210.632459252996,797.3063123451924,2355.106690982264
2022-01-12,1168.9829822599863,108.69787757295234,79.7460618032525,207.78144461544917,800.8588920325718,2366.067258284212
2022-01-13,1151.337972940274,104.1146582012652,79.7397024448822,209.0403424859293,759.9647389786954,2304.1974150510464
2022-01-14,1127.0760115048836,103.71357895436614,77.41780136934143,204.93969315114506,757.9689569903411,2271.1160419700773
2022-01-18,1095.094468923298,101.27133756614758,76.08070488259193,203.6530341320647,743.1130802784202,2219.2126257825225
