rank,my_score,ticker,company,sentiment_score,analyst_score,relative_strength,returns_multiple,current_price,1yr_target,est_g/l,52_week_low,52_week_high,20_day_ma,50_day_ma,200_day_ma,adj_analyst_recom,in_sp1500
3,75.83333333333333,OPCH,"Option Care Health, Inc.",57.0,1.6,79,1.45,24.82,27.81,12.05,$12.48,$28.21,25.51,23.84,20.17,91.5,True
5,73.83333333333333,BNED,"Barnes & Noble Education, Inc.",43.0,2.0,97,2.81,10.15,11.5,13.3,$2.10,$11.40,10.35,8.93,7.77,81.5,True
8,73.0,GDEN,"Golden Entertainment, Inc.",34.0,1.7,96,2.67,49.26,61.5,24.85,$12.25,$54.86,48.05,46.56,32.66,89.0,True
12,71.5,RWT,"Redwood Trust, Inc.",48.0,1.6,75,1.38,13.16,14.04,6.69,$7.47,$13.24,12.53,12.2,10.6,91.5,True
13,71.33333333333333,DAR,Darling Ingredients Inc.,42.0,1.7,83,1.54,73.71,96.21,30.53,$36.19,$79.65,73.47,73.04,69.51,89.0,True
14,71.16666666666667,PDCE,"PDC Energy, Inc.",30.0,1.8,97,2.86,43.38,60.06,38.45,$10.61,$51.81,44.43,41.44,36.52,86.5,True
15,71.16666666666667,FANG,"Diamondback Energy, Inc.",31.0,1.8,96,2.56,98.86,112.32,13.62,$23.63,$102.53,83.69,78.99,75.03,86.5,True
25,69.0,ASIX,AdvanSix Inc.,18.0,1.5,95,2.37,42.13,44.5,5.63,$12.84,$42.70,37.88,36.08,29.54,94.0,True
27,68.5,OLN,Olin Corporation,22.0,1.8,97,3.0,49.31,62.25,26.24,$12.14,$52.01,48.35,47.47,39.74,86.5,True
35,67.83333333333333,KFY,Korn Ferry,15.0,1.4,92,1.96,74.85,97.75,30.59,$28.44,$76.50,73.2,70.27,62.76,96.5,True
38,67.66666666666667,CLH,"Clean Harbors, Inc.",41.0,1.9,78,1.43,107.41,114.5,6.6,$52.22,$107.81,101.84,100.46,90.41,84.0,True
42,66.66666666666667,CASH,"Meta Financial Group, Inc.",18.0,1.7,93,2.05,54.21,63.0,16.21,$19.29,$54.65,51.08,49.91,46.75,89.0,True
45,66.33333333333333,IIPR,"Innovative Industrial Properties, Inc.",35.0,1.9,80,1.48,234.18,257.0,9.74,$112.25,$253.61,236.78,230.8,197.22,84.0,True
46,66.33333333333333,SSTK,"Shutterstock, Inc.",22.0,1.7,88,1.72,116.29,126.0,8.35,$51.41,$120.39,115.31,110.28,92.08,89.0,True
49,66.0,PXD,Pioneer Natural Resources Company,30.0,1.9,84,1.59,174.68,207.44,18.75,$76.58,$175.37,156.62,150.11,145.95,84.0,True
50,66.0,CUBI,"Customers Bancorp, Inc.",22.0,2.1,97,2.85,43.5,49.13,12.94,$11.06,$43.86,39.74,39.26,33.03,79.0,True
57,65.33333333333333,ELF,"e.l.f. Beauty, Inc.",46.0,1.9,66,1.21,29.58,34.17,15.52,$18.38,$31.67,29.8,29.41,27.21,84.0,True
60,65.16666666666667,JLL,Jones Lang LaSalle Incorporated,22.0,2.0,92,2.0,258.02,310.0,20.15,$93.91,$258.38,243.4,239.28,193.82,81.5,True
64,65.0,MMSI,"Merit Medical Systems, Inc.",39.0,1.9,72,1.32,72.52,76.22,5.1,$41.57,$73.85,72.02,69.55,62.02,84.0,True
65,65.0,SBNY,Signature Bank,10.0,1.7,96,2.69,286.09,310.67,8.59,$71.44,$286.49,264.29,253.84,225.02,89.0,True
66,65.0,CZR,"Caesars Entertainment, Inc.",26.0,1.9,85,1.62,119.49,126.91,6.21,$43.07,$119.80,108.87,98.81,93.35,84.0,True
73,64.83333333333333,PGNY,"Progyny, Inc.",16.0,1.4,82,1.52,57.21,65.5,14.49,$23.56,$66.61,59.17,54.48,52.18,96.5,True
75,64.33333333333333,TPX,"Tempur Sealy International, Inc.",31.0,2.1,83,1.57,46.53,53.33,14.61,$21.19,$50.51,47.67,44.85,37.56,79.0,True
79,64.16666666666667,ACLS,"Axcelis Technologies, Inc.",20.0,1.8,86,1.65,47.81,57.17,19.58,$21.69,$52.80,48.76,45.5,40.18,86.5,True
82,64.16666666666667,ISBC,"Investors Bancorp, Inc.",25.0,2.0,86,1.65,15.44,16.45,6.54,$7.13,$15.71,14.36,14.1,13.51,81.5,True
85,64.0,TRGP,Targa Resources Corp.,12.0,1.9,96,2.77,50.77,53.43,5.24,$13.22,$50.83,46.31,44.4,37.31,84.0,True
87,63.833333333333336,EWBC,"East West Bancorp, Inc.",15.0,1.8,90,1.85,78.9,90.55,14.77,$31.90,$82.53,73.78,73.48,70.17,86.5,True
93,63.666666666666664,AMN,"AMN Healthcare Services, Inc.",20.0,1.7,82,1.52,114.94,121.56,5.76,$56.05,$117.17,113.47,108.86,88.29,89.0,True
104,63.0,BOOT,"Boot Barn Holdings, Inc.",16.0,2.1,94,2.25,90.64,100.0,10.33,$28.25,$99.64,89.92,87.76,71.3,79.0,True
107,62.666666666666664,GPI,"Group 1 Automotive, Inc.",23.0,1.9,81,1.5,188.31,251.4,33.5,$89.38,$206.41,179.06,171.48,158.61,84.0,True
109,62.666666666666664,PACW,PacWest Bancorp,10.0,1.9,94,2.12,46.7,49.95,6.96,$16.65,$47.24,43.33,42.05,38.72,84.0,True
111,62.5,COP,ConocoPhillips,14.0,1.8,87,1.69,70.1,74.95,6.92,$27.53,$70.32,60.93,57.75,53.06,86.5,True
114,62.333333333333336,SCSC,"ScanSource, Inc.",13.0,1.3,75,1.38,36.04,39.33,9.13,$19.04,$38.49,35.64,32.15,29.64,99.0,True
115,62.333333333333336,ULTA,"Ulta Beauty, Inc.",45.0,2.3,68,1.24,368.03,436.65,18.65,$200.50,$414.98,376.14,367.5,330.51,74.0,True
117,62.166666666666664,BYD,Boyd Gaming Corporation,20.0,2.0,85,1.6,66.4,80.5,21.23,$30.01,$71.00,62.15,60.22,58.09,81.5,True
118,62.166666666666664,MPC,Marathon Petroleum Corporation,10.0,1.8,90,1.81,63.56,70.07,10.24,$26.56,$64.84,59.66,57.81,54.04,86.5,True
119,62.166666666666664,AA,Alcoa Corporation,12.0,2.2,98,3.24,49.77,54.12,8.74,$10.98,$52.45,48.74,44.34,34.16,76.5,True
121,62.0,NVEE,"NV5 Global, Inc.",25.0,1.9,77,1.42,101.11,124.57,23.2,$51.71,$109.39,101.58,99.91,93.99,84.0,True
123,61.833333333333336,VRTS,"Virtus Investment Partners, Inc.",16.0,2.0,88,1.72,314.8,400.0,27.06,$135.22,$333.03,315.7,305.7,265.8,81.5,True
126,61.666666666666664,CBRE,"CBRE Group, Inc.",21.0,2.1,85,1.61,100.45,116.43,15.91,$43.17,$101.02,97.1,95.56,82.17,79.0,True
127,61.666666666666664,EVR,Evercore Inc.,18.0,1.9,83,1.57,138.08,160.5,16.24,$65.86,$151.10,137.4,135.7,130.43,84.0,True
128,61.666666666666664,HWC,Hancock Whitney Corporation,10.0,1.9,91,1.94,48.26,51.39,6.49,$18.59,$50.69,44.78,44.6,42.48,84.0,True
129,61.666666666666664,LKQ,LKQ Corporation,16.0,1.5,75,1.38,51.25,62.11,21.19,$27.28,$53.17,51.15,51.11,45.57,94.0,True
133,61.5,LPX,Louisiana-Pacific Corporation,27.0,2.4,86,1.65,62.56,74.44,18.99,$27.01,$76.35,61.88,59.7,54.98,71.5,True
138,61.333333333333336,SLB,Schlumberger Limited,18.0,1.9,82,1.53,30.36,35.94,18.38,$13.70,$36.87,28.44,28.26,28.04,84.0,True
139,61.333333333333336,MRO,Marathon Oil Corporation,14.0,2.3,96,2.7,14.24,15.96,12.08,$3.73,$14.33,12.37,11.91,10.99,74.0,True
142,61.166666666666664,COF,Capital One Financial Corporation,19.0,2.2,88,1.73,166.54,183.18,9.99,$70.78,$177.95,169.38,163.52,134.78,76.5,True
146,61.166666666666664,VVI,Viad Corp,16.0,2.0,86,1.63,47.75,58.0,21.47,$18.45,$52.00,44.06,44.02,42.46,81.5,True
147,61.166666666666664,GCO,Genesco Inc.,15.0,2.2,92,2.03,59.9,69.0,15.19,$17.54,$67.26,59.61,59.55,51.12,76.5,True
148,61.166666666666664,DKS,"DICK'S Sporting Goods, Inc.",21.0,2.2,86,1.65,121.72,152.33,25.15,$50.88,$147.39,131.02,118.09,87.21,76.5,True
150,61.0,TBI,"TrueBlue, Inc.",18.0,1.7,76,1.4,28.59,33.0,15.42,$14.99,$29.99,27.43,26.9,24.38,89.0,True
152,60.833333333333336,CFG,"Citizens Financial Group, Inc.",21.0,2.0,80,1.48,48.27,51.75,7.21,$24.80,$51.14,44.37,43.84,43.26,81.5,True
157,60.833333333333336,MS,Morgan Stanley,12.0,2.0,89,1.74,99.05,104.51,5.51,$46.42,$105.81,102.88,97.37,82.03,81.5,True
158,60.666666666666664,ROIC,Retail Opportunity Investments Corp.,39.0,2.3,69,1.25,17.99,19.35,7.56,$9.69,$18.86,17.58,17.53,16.47,74.0,True
159,60.666666666666664,AMP,"Ameriprise Financial, Inc.",26.0,1.9,72,1.32,268.53,292.5,8.93,$152.02,$279.00,267.8,265.7,239.36,84.0,True
160,60.666666666666664,SCHW,The Charles Schwab Corporation,20.0,2.1,83,1.54,74.42,83.83,12.64,$36.07,$77.97,72.36,71.85,66.64,79.0,True
161,60.5,MOS,The Mosaic Company,20.0,2.2,85,1.6,37.8,40.42,6.93,$16.01,$38.23,32.5,31.48,30.23,76.5,True
164,60.5,RJF,"Raymond James Financial, Inc.",15.0,1.8,80,1.48,94.68,159.0,67.93,$47.52,$95.43,90.85,90.26,82.26,86.5,True
166,60.5,KBR,"KBR, Inc.",24.0,2.0,76,1.4,40.4,46.22,14.41,$21.13,$42.71,39.03,38.78,36.29,81.5,True
167,60.5,DFS,Discover Financial Services,19.0,2.2,86,1.63,127.19,135.94,6.88,$56.94,$135.69,128.98,125.21,105.6,76.5,True
168,60.333333333333336,EOG,"EOG Resources, Inc.",11.0,2.1,91,1.93,83.91,99.85,19.0,$31.22,$87.99,74.2,71.28,69.81,79.0,True
173,60.0,TTGT,"TechTarget, Inc.",23.0,2.1,78,1.43,83.12,99.13,19.26,$43.31,$101.12,86.39,81.2,75.36,79.0,True
177,59.666666666666664,FBNC,First Bancorp,21.0,2.3,84,1.58,43.83,50.1,14.31,$20.44,$48.83,40.96,40.94,40.41,74.0,True
186,58.833333333333336,CVLT,"Commvault Systems, Inc.",15.0,2.0,80,1.48,77.72,88.14,13.41,$38.90,$84.22,77.41,77.35,70.51,81.5,True
190,58.666666666666664,AN,"AutoNation, Inc.",22.0,2.5,85,1.6,119.42,127.38,6.67,$53.63,$129.65,115.68,115.48,95.78,69.0,True
192,58.666666666666664,BLDR,"Builders FirstSource, Inc.",16.0,1.5,66,1.21,52.96,67.71,27.85,$29.73,$55.54,53.48,50.79,45.72,94.0,True
194,58.5,MET,"MetLife, Inc.",22.0,2.0,72,1.32,62.52,71.8,14.84,$35.90,$67.68,61.33,60.66,58.27,81.5,True
201,58.166666666666664,ACHC,"Acadia Healthcare Company, Inc.",12.0,2.2,86,1.63,65.49,75.5,15.28,$27.96,$68.65,64.17,63.59,59.48,76.5,True
202,58.166666666666664,SPG,"Simon Property Group, Inc.",13.0,2.2,85,1.6,133.14,149.76,12.48,$59.35,$137.38,132.05,130.31,115.53,76.5,True
205,58.166666666666664,APA,APA Corporation,15.0,2.4,88,1.73,21.8,27.5,26.15,$7.45,$24.30,20.37,19.07,19.04,71.5,True
208,58.166666666666664,FBC,"Flagstar Bancorp, Inc.",30.0,2.4,73,1.33,53.33,60.31,13.09,$28.93,$53.38,50.14,48.62,45.49,71.5,True
210,58.0,KIM,Kimco Realty Corporation,21.0,2.3,79,1.45,21.74,24.15,11.09,$10.04,$22.45,21.6,21.42,19.41,74.0,True
214,57.5,WFC,Wells Fargo & Company,14.0,2.2,82,1.53,47.02,50.35,7.08,$20.76,$51.41,47.84,46.23,39.83,76.5,True
