date,AMN,BSY,CRL,CROX,CSR,EPAM,INTU,NAVI,NOTV,OAS,STKS,portfolio
2021-09-23,291.90328715757346,103.74393321144548,540.4748848218549,110.26542156770815,132.96228895330594,292.2827207104081,368.8371266857343,45.62970801406786,524.7729211468538,27.965224770711867,61.16248296033586,2499.9999999999995
2021-09-24,291.3219072125939,102.07321036064766,544.3469578803096,105.73303920879009,132.27309048584465,292.25486347843724,369.18847923206874,46.0184813110487,534.2689603607245,27.892512277808297,60.50717064290369,2505.878672451177
2021-09-27,287.9094597094529,99.87740318531338,513.6673115306513,103.89979201585457,129.3837584491799,277.4719590458933,362.2189223584152,47.36895697424533,508.2716071030785,29.084997161426795,58.814280489537246,2417.9684480230485
2021-09-28,281.6153898703261,97.10877674684842,496.13608504513223,101.8974260781833,128.49575273148935,263.97048728400955,348.164820505035,45.73201677643124,490.2135653193244,28.797055689528673,60.1795144841876,2342.310890530496
2021-09-29,283.51119403873776,95.64490529662557,502.5261933440545,101.34271659545006,129.23796646567848,264.7597755231843,349.39136030314813,39.368411757428944,445.5354791819328,28.930846676471234,58.92349920910927,2299.172348391821
2021-09-30,290.0580377669861,96.48822254512352,490.1498125866624,97.06062997874089,125.248567644412,264.8665615790727,344.65129504168993,40.37103762859008,455.1871911698014,28.91630417789052,58.37740561124913,2291.375065730219
2021-10-01,290.53830815631704,97.69750765617717,494.92457752377527,95.47091377822485,128.52226036485325,267.169426088665,347.500444781057,39.12287072775684,475.73599733752155,28.997742169942516,61.70857655819601,2327.3886251424865
2021-10-04,297.84347355193006,93.68777281426242,473.27184996069855,92.0479503847733,129.7416114995925,261.8904806301843,335.6055640306052,38.631788668412604,480.0948350094622,29.9575470762696,61.98162335712607,2294.7544969833166
2021-10-05,298.1973569967002,93.41727482889515,476.71633212926264,92.62295411687484,128.9463824986756,268.19550079959214,340.71614652274343,38.22255361895908,475.58032456352373,29.724867098978187,61.27170167990789,2303.611394854113
2021-10-06,298.7787369416798,93.1945117821221,484.389213097857,93.56325433760561,130.60310958391915,270.29407894139797,341.52106326525524,38.01793609423232,492.2373113812969,29.105356659439792,64.4390445474967,2336.143616632303
2021-10-07,303.9100468908474,93.40136318269707,494.78204722714503,94.3953185617055,130.20549508346068,276.19981211922334,343.51419043718914,39.757185054409796,516.5222641249661,29.9575470762696,64.71209134642677,2387.3573611043407
2021-10-08,302.8989513343612,91.33284917694739,485.98080141022797,88.21233725416653,128.00536151425726,272.40658569918935,339.2915716530599,39.695799796991764,523.0605206328771,30.539247019498134,63.947560309422585,2365.371585800999
2021-10-11,302.64617744523963,89.93262431151685,484.31794794954186,84.978786854819,128.11139204771285,267.65692764815526,335.6438933992962,40.65750216320755,529.1317588187944,30.286207544193722,66.02271598129111,2359.385934163768
2021-10-12,310.35578106344707,90.02809418870528,484.6386411169599,88.00263001069419,130.0729569166412,270.4751509492087,336.6915628101845,41.04627546018839,539.4061619026545,30.50434502290442,67.44255933572748,2388.6641587773156
2021-10-13,292.76271838058676,91.0146162529859,478.462328262983,89.61264046057852,132.0742832356154,276.97981461440787,341.73187479305597,40.30965237117205,542.67529015661,30.297841543058293,67.44255933572748,2383.3636194067813
2021-10-14,257.14687740335944,91.25329094595702,482.03746320345806,92.42001162319195,132.19356758575293,283.6051929514808,347.3790684468687,41.10766071760642,542.3639446086144,30.95516247890654,74.21411994919325,2374.6763599143896
2021-10-15,238.97243477551956,91.39649576173969,479.3056325180453,92.80560236118946,132.29959811920853,287.38913362752453,352.73240360738356,40.88258144040699,534.2689603607245,30.99006447550025,75.03326034598345,2356.0761673932257
2021-10-18,242.99153961255226,89.93262431151685,491.7414008990333,96.8373932356897,132.75022788639478,293.7962969808256,360.6538064701978,41.27135473738784,533.646269264733,31.528136922986647,77.38146281678206,2392.5305131380996
2021-10-19,242.7640431123429,92.11251984065304,489.97164971587455,96.33003700148247,132.00801415220567,294.43237044416054,365.91770643710026,40.75981092557093,536.6040519706927,31.286731446546803,72.90349531432891,2395.0904303609586
2021-10-20,238.8207704420466,91.95340337867229,500.5545242406696,91.95324388772129,134.85758473882456,291.52593257519936,364.46757865495607,41.35320174727854,516.833609672962,31.786993397723347,70.17302732502819,2374.2798700610815
2021-10-21,248.42617822866575,92.84445556576446,495.54220880917296,100.52418187092903,135.0828996224177,298.3834545120296,369.46317304102126,40.739349173098255,518.5460101869386,31.993496877569473,68.09787165315966,2399.643279540767
2021-10-22,243.92680300230205,93.99009409202583,499.5805672136963,101.3088928465029,137.50834807521423,301.0484630372432,377.41651704441136,40.88258144040699,525.0842666948495,32.29888934776446,66.2957627802212,2419.341185574638
2021-10-25,244.9126211698761,92.93992544295291,503.3932526485551,105.2865657226877,136.35526602388472,302.8359687553743,384.92907330785465,40.65750216320755,586.2636668760164,33.276145252388396,70.44607412395827,2501.2960614867557
2021-10-26,245.19067244790983,93.62412622947012,510.53164500478607,104.33950075216752,137.3625560917128,303.4070420107773,388.79395131753427,40.10503484644529,718.4298520002167,34.8845455954153,72.02974555775268,2648.6986718541875
2021-10-27,243.37070044623462,91.95340337867229,510.81670559804655,102.74301980186205,132.55142063616557,302.8823974753258,391.68143042559234,39.28656474753824,708.7781400123481,33.94219168738507,71.64748003925057,2629.6534542484214
2021-10-28,251.0803040644421,94.02191738442198,521.1620296284578,105.88862845394698,137.72040914212542,311.3184958905055,393.13794643585175,39.81857031182783,691.0314437765898,34.8845455954153,72.90349531432891,2652.9677859979133
2021-10-29,249.4878285629763,94.11738726161042,532.9207791004524,109.2168853503465,134.18164008804519,312.57671420119004,399.89669178170465,40.30965237117205,753.3005533757417,35.076506576680714,72.19357363711072,2733.2782123070306
2021-11-01,259.1437911274197,93.08313025873558,522.9317808116166,113.46514821810851,133.3864110871283,306.267051159787,388.9217158798377,41.49643401458727,792.3744196492097,35.774546508554955,75.74318202320164,2762.5876107381873
2021-11-02,259.06795896068326,92.8285439195664,513.0496802452536,113.24191147505734,130.98747026769564,313.0827872486609,395.0416384141733,39.85949381677318,852.1527648643956,36.01886048471094,75.52474458405759,2820.855854281028
2021-11-03,269.07780496989693,93.67186116806434,460.62228613476515,117.23311385082101,132.1272985023432,315.6920813099328,397.90356460977074,39.79810855935515,806.3849693090189,35.72801051309668,80.00271208651074,2748.2418110135754
2021-11-04,284.16840615045385,95.40623060365445,450.44324745042246,120.02019076406613,128.54876799821713,332.5503495243069,399.69865671013423,39.57302928215571,819.9285006468344,34.901996593712155,75.85240074277367,2781.091776466731
2021-11-05,247.06119922740933,93.28998165931056,445.68036003802877,121.88049695615936,133.77077177090482,327.35033288974364,392.8696408550145,40.330114123644734,851.8414193163999,36.06539648016923,84.75372638789398,2774.8934397046787
2021-11-08,260.0790545171695,96.26545949835047,444.0531391515002,119.4248927825963,134.65877748859535,333.1214227797098,393.035734786009,41.578281024477974,815.8810085228895,36.14101747278894,84.37146086939187,2758.6102488934785
2021-11-09,265.18508707742495,95.88357998959668,455.4436853571999,120.75078374132457,133.66474123744922,332.93106502790886,391.4578424415613,41.128122470079106,819.150136776845,36.5336649344682,85.5728667846842,2777.701575838542
2021-11-10,265.41258357763434,90.98279296058975,460.37285811566227,117.82841183229084,135.7190828231512,313.23135915250555,385.83620170020924,40.96442845029769,793.6198018411927,36.10320697647908,81.47716480073312,2721.5478922307457
2021-11-11,274.23439230797663,90.31450382027062,463.29472919658207,119.18812653996625,136.92518014120853,310.21349235566083,387.68239962549416,41.86474555909545,794.55383848518,37.15608387372273,81.64099288009116,2737.0684847852485
2021-11-12,278.45571625630663,90.63273674423212,458.36555643811977,122.15108694773657,135.97090534010823,311.70385426610267,400.53551459322193,41.905669064040794,864.762259558224,37.15317537400659,88.08489733484083,2829.7213719169395
2021-11-15,281.5142803146775,92.49439934940683,456.73833555159126,120.07430876238158,138.38309997622284,306.745266975287,399.9925152034322,41.51689576705994,821.1738828388175,38.24677126727624,80.93107120287299,2777.8108272090253
2021-11-16,281.590112481414,93.54456799847974,468.8177781910037,122.06990995026341,135.75884427319707,311.54135374627253,412.5262187654013,40.821196182988956,854.9548747963576,37.9035683007714,80.54880568437089,2840.0772303705207
2021-11-17,290.7658046565265,94.05374067681812,466.90549671121477,119.16783229059796,135.94439770674433,309.0899173328356,405.6908146821664,41.148584222551776,826.6224299287434,37.202619869181014,78.09138449400025,2804.6830225713798
2021-11-18,293.6979817703365,89.98035925011106,460.2659603931895,119.72254177333122,136.7528805243432,308.25884324570455,401.78121907568067,40.7802726780436,824.7543566407687,37.73196681751898,77.49068153635409,2791.2170637053823
2021-11-19,299.7645551092539,87.78455207477678,451.2034090324504,118.7213588044956,134.36719352159247,308.21241452575305,442.2825853258764,40.63704041073487,901.0340158997301,36.37078895036421,79.07435297014851,2899.4522666251764
2021-11-22,304.21337555779326,81.99271285867769,445.2290140986997,118.7484178036533,134.1551324546813,285.14662645386915,422.66433678418065,41.250892984915154,816.659372392879,36.90595289813446,76.61693177977786,2763.5827660672617
2021-11-23,294.88601904920785,82.2313875516488,439.44465956045593,115.50133790472694,134.6190160385495,279.9373240753157,428.41374208783617,41.926130816513464,802.8044955070677,37.921019299068256,74.59638546769534,2732.2815173580852
2021-11-24,289.7547091000402,81.08574902538744,448.38843567400323,116.11693013556506,137.8794549423088,287.98342124290315,436.9548030778223,42.130748341240235,862.2714951742579,38.438732248541655,74.59638546769534,2815.6008644297654
2021-11-26,294.4563034377012,78.57170892609167,445.7397476616246,113.67485546158085,135.9311438900624,282.750904504374,426.03732122899186,40.821196182988956,860.0920763382875,34.65768261755617,75.19708842534149,2787.9300286746
2021-11-29,292.1055062688707,79.65370086756074,445.7753802357822,114.05368144978893,136.6468499908876,294.4370133161557,443.7646542485965,40.53473164837149,818.9944640028472,36.062487980453085,70.9921677218184,2773.020637731133
2021-11-30,288.1875109874866,76.35999010455933,434.56299690087036,110.95542604623002,135.44075267283029,282.5419752645924,416.70411995272434,40.37103762859008,809.4984247889765,34.87291159655073,71.59287067946455,2701.088016622875
2021-12-01,281.74177681488686,74.54606243797883,428.95680523341434,110.08953807318298,133.717756504177,276.2555265831651,424.1080763382097,40.14595835139065,747.852006285816,33.28196225182069,67.16951253679743,2617.86498141084
2021-12-02,284.3453478728389,75.13479334730759,434.669894623343,112.39631775137859,139.35062859400506,287.7837777471119,429.36558807699697,41.066737212661074,726.2134907001106,34.44245363856161,69.51771500759602,2634.2867445719116
2021-12-03,278.9865414234619,74.22782951401734,424.47897841428113,109.8460070807635,140.0663346948303,277.0355290783496,413.93162895073937,40.739349173098255,667.5248549029099,34.03526367830163,67.55177805529951,2528.4240949660525
2021-12-06,281.16039686990734,76.91689772149194,417.3524635827693,107.49187415404188,143.35328123195347,265.94370788194647,412.2579131845641,42.15121009371291,685.2715511386682,35.87052699918767,69.24466820866596,2537.0144910669096
