,Date,News Headline,Article Link,Source
0,2022-02-28 08:29,CONSOL Energy (NYSE:CEIX) Hasn't Managed To Accelerate Its Returns,https://finance.yahoo.com/news/consol-energy-nyse-ceix-hasnt-132939684.html,Simply Wall St.
1,2022-02-09 09:34,"Company News for Feb 9, 2022",https://finance.yahoo.com/news/company-news-feb-9-2022-143402834.html,Zacks
2,2022-02-08 15:57,Consol ready for added boost when met-coal mine up and running fully,https://www.bizjournals.com/pittsburgh/news/2022/02/08/consol-added-boost-met-coal-mine-itmann.html?ana=yahoo,American City Business Journals
3,2022-02-08 13:59,Consol shares jump after word it has sold nearly half of coal for 2023,https://www.bizjournals.com/pittsburgh/news/2022/02/08/consol-coal-production-2023-strong.html?ana=yahoo,American City Business Journals
4,2022-02-08 06:45,CONSOL Energy Announces Results for the Fourth Quarter and Full Year 2021,https://finance.yahoo.com/news/consol-energy-announces-results-fourth-114500921.html,PR Newswire
5,2022-01-21 14:47,Consol Energy to move Southpointe headquarters office to 275 Technology Drive,https://www.bizjournals.com/pittsburgh/news/2022/01/21/consol-energy-moving-to-275-technology-drive.html?ana=yahoo,American City Business Journals
6,2022-01-17 07:00,Coal Stocks Were Big Winners in 2021. A Value Investor Scooped Up More.,https://www.barrons.com/articles/coal-stocks-arch-consol-51642199783?siteid=yhoof2,Barrons.com
7,2022-01-14 04:51,Is CONSOL Energy Inc. (NYSE:CEIX) Popular Amongst Institutions?,https://finance.yahoo.com/news/consol-energy-inc-nyse-ceix-095115705.html,Simply Wall St.
8,2022-01-13 06:45,CONSOL Energy Schedules Fourth Quarter 2021 Earnings Release and Conference Call,https://finance.yahoo.com/news/consol-energy-schedules-fourth-quarter-114500826.html,PR Newswire
9,2021-12-10 16:37,10 Best Stocks to Buy Now According to David Einhorns Greenlight Capital,https://finance.yahoo.com/news/10-best-stocks-buy-now-213715312.html,Insider Monkey
10,2021-11-30 06:00,7 Dumbest Investments of 2021 That Made Many People Millionaires,https://finance.yahoo.com/news/7-dumbest-investments-2021-made-110027600.html,InvestorPlace
11,2021-11-08 06:51,26 Stocks Moving in Monday's Pre-Market Session,https://finance.yahoo.com/news/26-stocks-moving-mondays-pre-115103417.html,Benzinga
12,2021-11-02 18:00,CONSOL Energy inc (CEIX) Q3 2021 Earnings Call Transcript,https://www.fool.com/earnings/call-transcripts/2021/11/02/consol-energy-inc-ceix-q3-2021-earnings-call-trans/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article,Motley Fool
13,2021-11-02 13:02,Why Consol Energy Stock Is Plunging Today,https://www.fool.com/investing/2021/11/02/why-consol-energy-stock-is-plunging-today/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article,Motley Fool
14,2021-11-02 12:34,Consol Energy to add fifth longwall machine at local mining complex,https://www.bizjournals.com/pittsburgh/news/2021/11/02/consol-expand-operations-mining.html?ana=yahoo,American City Business Journals
