rank,my_score,ticker,company,sentiment_score,analyst_score,relative_strength,returns_multiple,current_price,1yr_target,est_g/l,52_week_low,52_week_high,20_day_ma,50_day_ma,200_day_ma,adj_analyst_recom,in_sp1500
2,77.16666666666667,VRTV,Veritiv Corporation,25.0,1.0,100,5.98,153.42,160.0,4.29,$16.60,$158.99,123.37,104.49,65.19,106.5,True
5,76.0,SGH,"SMART Global Holdings, Inc.",52.0,1.7,87,1.55,59.86,72.0,20.28,$29.05,$60.75,54.54,50.37,48.03,89.0,True
6,74.83333333333333,OPCH,"Option Care Health, Inc.",56.0,1.6,77,1.29,26.7,31.43,17.72,$14.31,$28.29,26.69,25.8,21.54,91.5,True
10,72.5,ONTO,Onto Innovation Inc.,41.0,1.8,90,1.69,89.6,105.0,17.19,$39.97,$94.96,80.99,77.34,69.76,86.5,True
12,71.83333333333333,PDCE,"PDC Energy, Inc.",32.0,1.8,97,2.82,56.31,65.56,16.43,$14.13,$59.00,53.86,49.0,41.11,86.5,True
13,71.66666666666667,GDEN,"Golden Entertainment, Inc.",30.0,1.7,96,2.48,50.25,65.8,30.95,$14.89,$54.86,50.97,49.12,39.79,89.0,True
14,71.5,RWT,"Redwood Trust, Inc.",50.0,1.6,73,1.22,14.0,15.41,10.07,$8.38,$14.12,13.8,13.28,11.64,91.5,True
17,70.5,FANG,"Diamondback Energy, Inc.",29.0,1.8,96,2.51,109.95,127.82,16.25,$32.13,$117.71,110.67,99.2,83.9,86.5,True
19,70.16666666666667,CNXC,Concentrix Corporation,13.0,1.0,91,1.74,182.11,208.67,14.58,$80.00,$187.22,181.38,177.09,155.76,106.5,True
22,69.83333333333333,PRFT,"Perficient, Inc.",23.0,1.6,95,2.34,140.81,149.83,6.41,$43.51,$153.28,132.74,125.12,87.61,91.5,True
25,69.66666666666667,DAR,Darling Ingredients Inc.,45.0,1.7,75,1.24,76.62,97.33,27.03,$46.09,$85.98,80.61,76.18,71.96,89.0,True
28,69.5,THRY,"Thryv Holdings, Inc.",20.0,1.6,97,2.65,35.5,44.5,25.35,$8.87,$38.54,31.47,30.17,28.17,91.5,True
30,69.33333333333333,ASIX,AdvanSix Inc.,19.0,1.5,95,2.28,50.31,58.0,15.29,$16.40,$50.95,47.21,42.84,33.26,94.0,True
32,69.16666666666667,DVN,Devon Energy Corporation,24.0,1.8,97,2.77,42.58,47.16,10.76,$11.29,$44.79,41.59,36.94,28.07,86.5,True
38,68.66666666666667,AGO,Assured Guaranty Ltd.,37.0,1.7,80,1.34,53.72,59.67,11.08,$29.25,$56.95,54.88,50.76,47.03,89.0,True
42,68.0,TBBK,"The Bancorp, Inc.",15.0,1.5,95,2.17,31.58,36.0,14.0,$10.85,$33.36,31.45,28.03,24.11,94.0,True
48,67.66666666666667,WIRE,Encore Wire Corporation,15.0,1.5,94,2.14,142.99,160.0,11.9,$50.24,$145.55,128.94,108.02,83.04,94.0,True
53,67.16666666666667,UCBI,"United Community Banks, Inc.",52.0,2.0,68,1.15,36.23,38.81,7.12,$23.55,$37.15,35.63,32.95,32.68,81.5,True
55,66.83333333333333,KFY,Korn Ferry,15.0,1.4,89,1.63,81.27,97.75,20.28,$36.70,$84.68,78.04,75.68,67.69,96.5,True
64,66.33333333333333,IIPR,"Innovative Industrial Properties, Inc.",32.0,1.9,83,1.4,279.52,282.0,0.89,$146.81,$284.36,264.69,248.0,209.96,84.0,True
69,66.0,URI,"United Rentals, Inc.",41.0,2.3,83,1.41,382.96,385.93,0.78,$204.15,$414.99,373.95,357.82,328.0,74.0,True
70,66.0,CUBI,"Customers Bancorp, Inc.",22.0,2.1,97,2.66,59.19,65.75,11.08,$16.00,$61.48,53.24,46.07,37.52,79.0,True
71,65.83333333333333,ACLS,"Axcelis Technologies, Inc.",20.0,1.8,91,1.81,61.41,68.5,11.55,$25.47,$63.23,55.38,51.12,43.17,86.5,True
72,65.83333333333333,PGNY,"Progyny, Inc.",15.0,1.4,86,1.51,60.72,71.33,17.47,$28.35,$68.32,61.42,59.83,54.59,96.5,True
73,65.83333333333333,SMPL,The Simply Good Foods Company,45.0,2.2,76,1.27,39.51,41.45,4.91,$21.21,$41.35,38.62,36.52,34.43,76.5,True
79,65.83333333333333,GPMT,Granite Point Mortgage Trust Inc.,46.0,2.2,75,1.25,13.59,15.0,10.38,$8.07,$15.92,13.54,13.5,13.21,76.5,True
81,65.66666666666667,PXD,Pioneer Natural Resources Company,26.0,1.9,87,1.55,183.24,221.94,21.12,$87.24,$196.64,188.31,175.68,158.21,84.0,True
82,65.5,HLIT,Harmonic Inc.,41.0,2.2,79,1.32,10.77,12.5,16.06,$6.11,$11.20,9.81,9.28,8.41,76.5,True
86,65.5,OLN,Olin Corporation,15.0,1.8,95,2.35,64.42,72.69,12.84,$20.70,$64.46,57.87,52.36,44.38,86.5,True
87,65.5,ROG,Rogers Corporation,14.0,1.4,86,1.49,269.77,270.0,0.09,$136.82,$273.00,228.56,205.14,194.71,96.5,True
89,65.33333333333333,AKR,Acadia Realty Trust,46.0,2.3,76,1.27,22.3,24.29,8.92,$12.83,$23.33,22.42,21.58,20.76,74.0,True
92,65.33333333333333,ELF,"e.l.f. Beauty, Inc.",46.0,1.9,66,1.12,31.36,36.7,17.03,$21.00,$33.38,31.18,30.31,28.32,84.0,True
97,65.16666666666667,NSA,National Storage Affiliates Trust,41.0,2.2,78,1.3,61.74,63.73,3.22,$33.01,$64.98,61.53,58.26,49.39,76.5,True
99,65.0,CROX,"Crocs, Inc.",20.0,2.1,96,2.43,180.57,193.88,7.37,$55.85,$182.75,162.58,151.34,115.07,79.0,True
101,64.83333333333333,DCOM,"Dime Community Bancshares, Inc.",26.0,1.8,82,1.39,37.47,40.6,8.35,$20.50,$38.35,36.23,34.21,32.69,86.5,True
104,64.66666666666667,SITM,SiTime Corporation,11.0,1.7,94,2.08,254.85,327.67,28.57,$75.81,$301.52,251.44,230.93,149.73,89.0,True
105,64.66666666666667,SBNY,Signature Bank,10.0,1.7,95,2.35,314.99,351.0,11.43,$101.51,$328.74,311.83,289.59,249.78,89.0,True
106,64.66666666666667,TRGP,Targa Resources Corp.,16.0,1.9,94,2.02,54.22,61.77,13.92,$20.07,$58.18,55.87,51.53,41.46,84.0,True
107,64.66666666666667,MTDR,Matador Resources Company,16.0,2.1,99,4.12,43.88,49.73,13.33,$7.60,$47.23,43.67,38.59,30.24,79.0,True
109,64.66666666666667,BLDR,"Builders FirstSource, Inc.",14.0,1.5,86,1.49,68.0,77.71,14.28,$33.92,$68.92,61.5,56.98,48.55,94.0,True
111,64.5,CHX,ChampionX Corporation,11.0,1.6,91,1.81,24.63,29.11,18.19,$10.15,$30.48,26.1,24.38,23.26,91.5,True
115,64.33333333333333,NPO,"EnPro Industries, Inc.",18.0,1.3,76,1.26,110.5,112.0,1.36,$66.59,$111.98,94.58,89.17,88.55,99.0,True
123,64.16666666666667,AX,"Axos Financial, Inc.",19.0,1.6,82,1.38,59.23,61.38,3.63,$32.25,$61.28,55.69,51.87,48.29,91.5,True
125,64.16666666666667,AA,Alcoa Corporation,10.0,1.8,96,2.4,51.92,58.85,13.35,$15.86,$57.57,49.13,48.87,38.17,86.5,True
128,64.0,KRG,Kite Realty Group Trust,39.0,2.1,74,1.23,22.02,24.75,12.4,$13.04,$23.14,21.37,21.19,20.43,79.0,True
133,63.833333333333336,PLCE,"The Children's Place, Inc.",14.0,2.0,96,2.43,102.42,119.6,16.77,$30.08,$107.33,89.81,85.58,84.28,81.5,True
135,63.833333333333336,WFC,Wells Fargo & Company,26.0,2.2,89,1.62,50.96,51.54,1.14,$23.73,$52.57,50.67,48.13,44.28,76.5,True
137,63.833333333333336,ZD,"Ziff Davis, Inc.",24.0,1.8,81,1.35,128.38,172.88,34.66,$70.70,$135.00,128.12,122.75,113.0,86.5,True
142,63.666666666666664,BOOT,"Boot Barn Holdings, Inc.",17.0,2.1,95,2.35,119.45,123.5,3.39,$37.92,$122.06,108.08,98.03,79.37,79.0,True
143,63.666666666666664,VSTO,Vista Outdoor Inc.,14.0,1.7,88,1.57,44.79,61.56,37.44,$18.75,$48.75,43.34,41.96,38.49,89.0,True
148,63.666666666666664,CASH,"Meta Financial Group, Inc.",17.0,1.7,85,1.46,64.06,68.5,6.93,$32.03,$65.96,60.93,56.34,50.16,89.0,True
149,63.666666666666664,SCVL,"Shoe Carnival, Inc.",11.0,1.7,91,1.79,39.63,47.0,18.6,$16.65,$42.83,35.99,34.66,32.26,89.0,True
153,63.5,JBL,Jabil Inc.,26.0,1.8,78,1.31,64.28,73.0,13.57,$36.61,$65.79,62.51,61.85,55.71,86.5,True
154,63.333333333333336,SSTK,"Shutterstock, Inc.",19.0,1.7,82,1.38,123.14,134.75,9.43,$62.21,$128.36,121.52,118.24,99.82,89.0,True
155,63.333333333333336,TTGT,"TechTarget, Inc.",25.0,2.1,86,1.5,108.05,110.78,2.53,$49.58,$108.22,95.34,89.41,79.33,79.0,True
157,63.333333333333336,TMST,TimkenSteel Corporation,19.0,2.3,97,2.64,15.42,16.5,7.0,$4.26,$17.35,14.1,13.64,12.56,74.0,True
161,63.166666666666664,FTNT,"Fortinet, Inc.",18.0,2.2,95,2.26,342.17,364.04,6.39,$113.95,$355.35,333.77,315.78,245.93,76.5,True
162,63.166666666666664,WH,"Wyndham Hotels & Resorts, Inc.",21.0,1.4,72,1.2,85.13,94.56,11.08,$53.14,$89.48,83.84,79.74,72.88,96.5,True
163,63.166666666666664,ENVA,"Enova International, Inc.",20.0,2.0,88,1.59,42.89,44.5,3.75,$20.24,$43.47,36.43,34.98,33.93,81.5,True
167,63.166666666666664,HIBB,"Hibbett, Inc.",10.0,1.8,93,1.9,94.24,121.17,28.58,$36.21,$100.32,84.93,80.64,78.85,86.5,True
170,63.166666666666664,GNRC,Generac Holdings Inc.,10.0,1.6,88,1.58,446.87,527.82,18.11,$202.56,$524.31,466.51,444.32,377.9,91.5,True
174,63.0,THC,Tenet Healthcare Corporation,17.0,2.1,93,1.94,79.13,86.29,9.05,$30.22,$83.69,72.04,70.28,63.94,79.0,True
176,63.0,MRO,Marathon Oil Corporation,19.0,2.3,96,2.52,16.68,18.61,11.57,$4.86,$17.59,16.66,14.75,12.38,74.0,True
177,62.833333333333336,STLD,"Steel Dynamics, Inc.",27.0,2.2,85,1.46,66.16,80.95,22.35,$33.49,$74.37,64.88,62.78,57.91,76.5,True
179,62.833333333333336,VBTX,"Veritex Holdings, Inc.",12.0,1.6,85,1.47,42.76,46.5,8.75,$21.44,$45.36,41.61,39.4,34.9,91.5,True
189,62.5,ANF,Abercrombie & Fitch Co.,18.0,2.2,93,1.94,45.68,52.0,13.84,$17.73,$48.97,41.93,39.42,37.59,76.5,True
192,62.333333333333336,GPI,"Group 1 Automotive, Inc.",22.0,1.9,81,1.35,207.06,266.0,28.47,$115.07,$207.48,193.72,186.63,167.21,84.0,True
195,62.166666666666664,COP,ConocoPhillips,12.0,1.8,88,1.57,72.36,85.64,18.35,$34.25,$77.98,74.6,68.81,58.36,86.5,True
196,62.166666666666664,EWBC,"East West Bancorp, Inc.",15.0,1.8,85,1.47,83.06,99.18,19.41,$42.42,$87.77,83.05,78.81,74.51,86.5,True
197,62.166666666666664,EPAM,"EPAM Systems, Inc.",18.0,2.0,87,1.54,671.36,763.87,13.78,$311.82,$725.40,668.59,630.07,513.84,81.5,True
198,62.166666666666664,SYNA,Synaptics Incorporated,14.0,2.2,96,2.43,250.82,258.18,2.93,$75.53,$264.50,208.63,192.05,154.31,76.5,True
199,62.166666666666664,CAL,"Caleres, Inc.",12.0,2.0,93,1.98,26.77,35.5,32.61,$9.93,$29.36,24.52,23.53,22.96,81.5,True
202,62.166666666666664,ISBC,"Investors Bancorp, Inc.",26.0,2.0,79,1.32,15.81,16.93,7.08,$9.00,$16.20,15.65,15.12,14.39,81.5,True
204,62.166666666666664,MYRG,MYR Group Inc.,18.0,2.2,92,1.85,114.11,117.0,2.53,$46.22,$116.30,107.86,105.23,86.94,76.5,True
206,62.0,CPT,Camden Property Trust,36.0,2.3,76,1.26,165.65,167.5,1.12,$94.59,$167.32,161.13,155.2,132.77,74.0,True
208,62.0,LKQ,LKQ Corporation,17.0,1.5,75,1.24,58.54,65.89,12.56,$34.11,$58.59,56.39,53.52,48.31,94.0,True
209,62.0,AMP,"Ameriprise Financial, Inc.",25.0,1.9,77,1.28,308.53,333.78,8.18,$178.99,$311.18,301.9,283.42,255.09,84.0,True
210,62.0,SLB,Schlumberger Limited,20.0,1.9,82,1.39,32.76,39.26,19.84,$17.42,$36.87,33.56,31.19,29.69,84.0,True
211,62.0,DECK,Deckers Outdoor Corporation,14.0,1.5,78,1.3,427.35,476.33,11.46,$241.24,$451.49,396.71,392.94,365.5,94.0,True
217,61.833333333333336,RJF,"Raymond James Financial, Inc.",18.0,1.8,81,1.35,99.98,118.62,18.64,$55.74,$103.46,100.64,95.95,87.8,86.5,True
218,61.833333333333336,MATX,"Matson, Inc.",28.0,2.0,76,1.26,94.03,96.0,2.1,$55.41,$94.54,86.62,84.51,72.31,81.5,True
219,61.666666666666664,ULTA,"Ulta Beauty, Inc.",42.0,2.3,69,1.16,396.5,428.64,8.11,$249.18,$414.98,378.71,378.7,344.75,74.0,True
227,61.333333333333336,EVR,Evercore Inc.,19.0,1.9,81,1.37,155.66,172.12,10.57,$84.91,$164.63,155.25,146.35,137.42,84.0,True
228,61.333333333333336,WTFC,Wintrust Financial Corporation,14.0,1.7,81,1.35,92.37,101.75,10.15,$51.86,$94.92,90.95,83.43,77.51,89.0,True
229,61.333333333333336,SIVB,SVB Financial Group,21.0,2.3,89,1.65,743.9,808.33,8.66,$336.91,$762.95,731.47,672.24,577.84,74.0,True
231,61.166666666666664,EXP,Eagle Materials Inc.,13.0,1.8,84,1.43,163.74,175.13,6.96,$87.35,$164.32,150.25,143.37,140.17,86.5,True
232,61.166666666666664,MPWR,"Monolithic Power Systems, Inc.",14.0,1.8,83,1.4,561.77,603.29,7.39,$296.21,$563.29,530.18,504.44,410.19,86.5,True
233,61.166666666666664,MLI,"Mueller Industries, Inc.",18.0,2.0,84,1.44,60.88,100.0,64.26,$31.68,$63.07,53.3,46.74,44.04,81.5,True
234,61.166666666666664,STC,Stewart Information Services Corporation,20.0,2.0,82,1.39,77.56,88.0,13.46,$41.84,$78.18,72.46,67.03,59.07,81.5,True
235,61.166666666666664,AMAT,"Applied Materials, Inc.",13.0,2.0,89,1.65,156.82,162.67,3.73,$71.51,$157.41,142.05,137.16,131.08,81.5,True
236,61.166666666666664,AVNT,Avient Corporation,15.0,1.6,77,1.29,59.17,62.64,5.86,$34.54,$60.09,55.47,50.66,49.08,91.5,True
238,61.0,CLF,Cleveland-Cliffs Inc.,16.0,2.3,93,2.01,22.3,29.48,32.2,$8.32,$26.51,22.98,22.03,20.31,74.0,True
243,61.0,GMS,GMS Inc.,17.0,2.1,87,1.56,58.58,60.67,3.57,$26.77,$60.36,51.9,48.46,44.81,79.0,True
244,60.833333333333336,LGND,Ligand Pharmaceuticals Incorporated,15.0,2.0,86,1.48,161.41,207.86,28.78,$79.52,$219.75,147.17,139.69,137.27,81.5,True
247,60.833333333333336,CPRI,Capri Holdings Limited,17.0,2.2,89,1.65,63.34,78.76,24.34,$28.19,$69.26,57.74,54.39,53.37,76.5,True
249,60.666666666666664,NVEE,"NV5 Global, Inc.",25.0,1.9,73,1.22,111.12,126.43,13.78,$67.37,$115.94,106.44,103.28,96.88,84.0,True
250,60.666666666666664,PACW,PacWest Bancorp,11.0,1.9,87,1.56,48.38,57.0,17.82,$23.14,$50.42,48.3,46.0,41.97,84.0,True
251,60.666666666666664,AMG,"Affiliated Managers Group, Inc.",14.0,2.1,89,1.64,184.94,213.83,15.62,$84.18,$191.62,174.9,163.42,158.0,79.0,True
252,60.666666666666664,RDNT,"RadNet, Inc.",15.0,1.7,78,1.3,31.5,43.67,38.63,$17.27,$38.84,31.39,29.81,27.56,89.0,True
253,60.5,OMCL,"Omnicell, Inc.",18.0,2.0,82,1.38,177.29,186.0,4.91,$96.61,$184.42,173.16,163.46,146.5,81.5,True
255,60.5,VVI,Viad Corp,17.0,2.0,83,1.41,47.65,58.33,22.41,$24.29,$52.73,47.01,45.81,44.16,81.5,True
259,60.5,ECPG,"Encore Capital Group, Inc.",19.0,2.2,86,1.48,58.95,66.75,13.23,$29.21,$60.75,54.96,51.43,44.86,76.5,True
260,60.5,JLL,Jones Lang LaSalle Incorporated,13.0,2.0,87,1.53,264.4,335.4,26.85,$128.85,$273.19,261.89,252.94,210.16,81.5,True
263,60.5,KBR,"KBR, Inc.",21.0,2.0,79,1.32,44.95,50.67,12.73,$25.73,$45.23,43.18,41.21,38.31,81.5,True
265,60.333333333333336,IT,"Gartner, Inc.",13.0,2.1,89,1.61,332.04,360.71,8.63,$149.74,$369.00,327.24,317.15,248.97,79.0,True
267,60.333333333333336,JCI,Johnson Controls International plc,22.0,2.1,80,1.34,78.2,82.5,5.5,$44.11,$78.28,74.06,72.8,66.61,79.0,True
268,60.333333333333336,HWC,Hancock Whitney Corporation,12.0,1.9,85,1.47,52.82,56.39,6.76,$26.85,$53.61,51.01,48.05,45.04,84.0,True
269,60.333333333333336,EOG,"EOG Resources, Inc.",12.0,2.1,90,1.7,94.84,107.41,13.25,$40.96,$98.20,93.26,84.73,76.49,79.0,True
271,60.166666666666664,PWR,"Quanta Services, Inc.",16.0,1.8,78,1.3,116.98,133.56,14.17,$66.63,$124.69,117.56,115.97,96.78,86.5,True
272,60.166666666666664,APA,APA Corporation,14.0,2.4,95,2.18,29.45,32.0,8.66,$9.80,$31.14,28.09,24.18,20.71,71.5,True
273,60.0,MTRN,Materion Corporation,13.0,1.5,73,1.21,91.9,102.5,11.53,$55.99,$95.60,80.77,74.64,72.93,94.0,True
275,60.0,FOXF,Fox Factory Holding Corp.,17.0,2.3,89,1.65,183.28,188.14,2.65,$78.20,$189.58,165.65,155.46,148.59,74.0,True
