,Date,News Headline,Article Link,Source
0,2022-01-19 18:35,Alcoa Warns Russia-Ukraine Conflict Could Hit Aluminum Supply,https://finance.yahoo.com/news/alcoa-warns-russia-ukraine-conflict-233508303.html,Bloomberg
1,2022-01-19 18:17,Alcoa sees loss in Q4 but record year for earnings in 2021 overall,https://www.bizjournals.com/pittsburgh/news/2022/01/19/alcoa-loss-q4-record-year-2021.html?ana=yahoo,American City Business Journals
2,2022-01-19 17:38,"Searle & Co. Buys The Chemours Co, Wells Fargo, HireRight Holdings Corp, Sells CareDx Inc, ...",https://finance.yahoo.com/news/searle-co-buys-chemours-co-223829263.html,GuruFocus.com
3,2022-01-19 17:25,Alcoa (AA) Q4 Earnings and Revenues Surpass Estimates,https://finance.yahoo.com/news/alcoa-aa-q4-earnings-revenues-222510385.html,Zacks
4,2022-01-19 17:21,Alcoa Posts Solid Earnings. Here Are the Numbers That Matter.,https://www.barrons.com/articles/alcoa-stock-earnings-51642630827?siteid=yhoof2,Barrons.com
5,2022-01-19 16:30,Alcoa Earnings Crush Estimates; AA Stock Rises After Hours,https://www.investors.com/news/alcoa-earnings-on-tap-as-aa-stock-miners-hold-strong/?src=A00220,Investor's Business Daily
6,2022-01-19 16:10,Alcoa Corporation Reports Fourth Quarter and Full Year 2021 Results,https://finance.yahoo.com/news/alcoa-corporation-reports-fourth-quarter-211000689.html,Business Wire
7,2022-01-19 13:38,"JCIC Asset Management Inc. Buys Cenovus Energy Inc, Franco-Nevada Corp, Shopify Inc, Sells ...",https://finance.yahoo.com/news/jcic-asset-management-inc-buys-183819568.html,GuruFocus.com
8,2022-01-19 13:38,"New Mexico Educational Retirement Board Buys Alcoa Corp, EPAM Systems Inc, Bruker Corp, Sells ...",https://finance.yahoo.com/news/mexico-educational-retirement-board-buys-183803791.html,GuruFocus.com
9,2022-01-18 17:38,"CAPROCK Group, Inc. Buys The Home Depot Inc, Logistics Innovation Technologies Corp, Arthur J. ...",https://finance.yahoo.com/news/caprock-group-inc-buys-home-223804546.html,GuruFocus.com
