date,AFG,AMN,CARR,EVC,INTU,LSI,NAVI,NET,RDNT,TGT,UTHR,portfolio
2021-08-09,23.947337891839474,431.8521725485521,425.56657104671064,11.907442421093938,207.5266767221768,471.2341327739773,24.37535173991366,290.68759881706796,1.1217407968145312,295.2100251402145,316.57095010163914,2500.0
2021-08-10,24.090161067174787,434.3756884528975,428.3808629374574,12.550618143109231,205.5492351526028,468.92903201485694,24.590761825057083,295.4919632470025,1.0797316360418887,297.07570699466515,311.41973783828684,2503.5334993091524
2021-08-11,24.387546308968876,437.6438483945908,430.5105973412658,13.03734571652621,206.36347579889798,466.86238995495586,24.86285877471193,280.27814255220983,1.0694698563111669,295.881215563462,308.1735596959968,2489.070449957897
2021-08-12,24.411024091215776,436.32003677263907,423.58896052888855,12.637533781219405,208.18194657562387,471.3931052401236,24.738147672786795,287.8615020935771,1.0232918475229185,294.60709137017864,309.4537426253506,2494.216382599126
2021-08-13,24.22907127880229,437.10604992317286,424.8820135597722,12.550618143109231,209.66308908459894,470.04183927788057,24.79483453729822,286.7310634041807,0.9799999642839358,294.2316797775147,308.7984108877052,2494.0086698383193
2021-08-16,24.538195411719826,451.8334542173854,428.30480099446424,12.446319377377021,210.51610309500344,471.4725914731967,24.806171910200504,283.50460297819524,1.0643389664458058,296.0404810876225,303.99772490262836,2508.5247844142386
2021-08-17,24.55384726655109,443.22867867469944,417.3518812034497,11.924825548715974,207.77094891606538,473.8969215819268,24.98756987663707,282.2328594526244,1.0184816382741426,287.46289500069673,310.50532146017696,2484.9342306198178
2021-08-18,24.395372236384507,442.5667728637236,417.504005089436,11.611929251519344,206.6542760297177,471.989251988172,24.91954563922336,275.379574898159,1.004051010527815,279.4768665749383,309.94143136034256,2465.443076942144
2021-08-19,24.223201833240566,436.19592943308106,418.1125006333813,11.055669167614226,210.7099699155499,471.6315639393429,24.704135554079937,278.252773233708,0.9748690744185748,277.031003168189,306.40568803165104,2459.297303984257
2021-08-20,24.649714877392604,446.6209459559506,419.0252439492992,11.10781855048033,211.43115448798275,475.3674168937795,25.055594114050788,282.51546912497344,0.9796792836673507,286.0522575009901,311.23685456266486,2494.0421493012313
2021-08-23,24.726017669695036,456.38405666784433,422.828341098957,11.820526782983762,214.21895936744104,474.4533252134386,24.964895130832502,292.4539092692498,0.9761517968849152,285.0625360294218,315.3517282641593,2523.240447290908
2021-08-24,24.600802831044895,443.0218331087695,428.3808629374574,11.664078634385449,214.81219183831323,474.8507563788042,25.078268859855356,292.0770963727843,0.9597970854390772,282.94657977986185,313.2638108674751,2511.6560786941905
2021-08-25,24.782755643458383,450.2200588031318,436.8998005526909,11.907442421093938,215.42868832765103,473.3007748338784,25.5884506404582,290.2401335025152,0.9723036294858944,283.50400911442335,313.1266484107586,2525.9710658795457
2021-08-26,24.371894454137603,447.3242208801125,434.2376325479305,11.4902473581651,214.27711941360496,477.91097635211923,25.509089030142203,284.729244891708,0.9684554620868737,281.0353934899368,313.568616326845,2515.422890206789
2021-08-27,24.659497286662152,452.3712526888033,441.311393246294,11.994358059204114,219.43397684014116,479.0635267316795,26.166656658474754,291.01731010147523,0.9966753563463587,281.285667885046,321.69168181905445,2549.991996673181
2021-08-30,24.59493338548317,458.9489416853757,439.10559689949247,12.081273697314288,219.29051539293675,486.8929206893815,25.88322233591762,290.66404801103886,0.9825654092166163,281.49043784468086,322.19461082701486,2562.129066177853
2021-08-31,24.868840845030352,469.6221728873612,435.83493335078674,12.029124314448183,219.49989155912695,487.5288105539665,26.31404250620447,284.3524319952425,1.0072578166936657,278.8056761516909,327.4829855470837,2567.346167527635
2021-09-01,24.61841116773007,468.5052068313395,438.0407296975883,13.367625141344874,218.34444530866998,492.4569570044997,26.25735564169304,298.7655252850461,0.9873756184653921,278.11173351070613,324.2520476777621,2583.7074128848453
2021-09-02,24.988186238118768,478.39242488279115,438.26891552656775,13.00257946128214,217.0494149474195,500.48506654488466,25.951246573331336,302.886916340137,1.0062957748439105,277.486047522933,323.56623539417967,2603.083329206489
2021-09-03,24.843406580929546,482.9016582200641,434.4658183769099,12.72444941932958,218.3909733456011,505.73115792771034,26.121307166865613,307.19671384346066,1.0111059840926864,275.7910073015114,321.2649541759365,2610.4425523424115
2021-09-07,24.6242806132918,467.6364554544337,425.4144471607243,12.950430078416035,217.31307382336274,500.72352524410394,26.15531928557247,309.17498154990426,0.9803206449005208,273.9935821002723,316.9671971988201,2575.933613153802
2021-09-08,24.61645468587616,472.1456887917066,428.76117265242317,12.75921567457365,220.0737373479445,505.492699228491,26.25735564169304,301.8742316808861,0.9662106977707783,277.8159546801225,320.83822653281857,2591.600947614306
2021-09-09,24.285809252565635,469.0016361895714,429.2936062533753,12.811365057439756,220.13577473051936,493.4107918013772,26.291367760399897,301.42676636633337,0.9318978717961771,277.0651314947948,321.40211663265296,2576.0562634108255
2021-09-10,23.732124887909542,470.49092426426705,427.0117479635806,12.585384398353302,219.99231328331499,492.6556725871825,26.132644539767902,300.2256752588498,0.9428010127600691,276.0526578054892,320.4419794356376,2570.263925437113
2021-09-13,23.863209172121408,470.1186022455931,421.7634738970528,12.011741186826148,216.13048621802923,494.0864247824986,26.620151574566172,293.67855118276253,0.9081675061688829,274.4258742372792,319.46660196565375,2553.0732839685516
2021-09-14,23.31343777117313,464.78198664460035,416.05882817256605,11.55977986865324,220.33739622388768,479.89813217894715,26.08729504815876,298.5300172247552,0.8895680304069495,273.44752887457946,317.71397057427646,2532.6179406120045
2021-09-15,23.829948980604964,468.2569921522235,421.9155977830391,11.87267616584987,221.82629340568462,482.79937968611597,26.495440472641036,302.7456115039625,0.9043193387698621,275.59761345074514,311.3130559275074,2547.556928867144
2021-09-16,23.98842401077155,463.25132945671874,416.74338565950444,11.890059293471904,222.12484830932618,484.46859058065144,26.620151574566172,314.3797096823333,0.8892473497903645,278.77154782508507,312.63895967576667,2555.766253417986
2021-09-17,23.79864527094243,463.78912792813657,416.2109520585524,12.133423080180393,217.848146248071,476.4802241568031,26.63148894746846,309.4811420282824,0.9174672440498496,278.4530167767642,304.9273815537067,2530.6710152929577
2021-09-20,23.489521138024894,454.0260172162429,407.2356427853599,11.785760527739694,214.95953062192854,476.99688467177833,25.599788013360484,299.54270188400614,0.8834750986918335,273.33376778589343,302.5346586976525,2490.387748440679
2021-09-21,23.432783164261547,467.05728786982985,391.11051087081074,11.959591803960043,215.28910421685757,477.2750864875343,25.327691063705636,307.1025106193443,0.8934161978059703,272.4009268586681,303.0223474326445,2494.8712565854225
2021-09-22,23.694951732685283,473.63497686640227,397.9560857401948,12.62015065359737,218.21649320710927,474.3738389803655,25.11228097856221,322.57539018045696,0.9097709092518083,272.92422786662377,307.73159177991033,2529.749758895159
2021-09-23,24.01385827487236,477.7305190718153,404.8016606095789,12.880897567927896,223.8657723578335,468.92903201485694,25.282341572096495,319.5137853966751,0.9161845215835094,273.93670155592935,305.52175219947816,2537.3925051426477
2021-09-24,23.869078617683133,476.77902946853754,401.9873687188321,12.846131312683825,224.0790258604346,460.18554637681405,25.497751657239913,307.0083073952279,0.937028761661538,272.5488162739599,297.33772561539473,2503.0758100584694
2021-09-27,24.270157397734366,471.19419918842885,396.28272299434536,13.089495099392314,219.84885183611058,447.3882628520421,26.246018268790753,289.22744884326437,0.9428010127600691,269.31800135527703,297.6120505288277,2455.4200093769737
2021-09-28,23.640170240775845,460.89329000511725,393.1641833316259,12.672300036463476,211.3187117320658,452.23692306950227,25.339028436607922,266.31251457695896,0.925163578847891,263.5161858322901,285.99896252683226,2396.0174333670875
2021-09-29,23.604953567405495,463.9959734940665,399.9336962580169,12.515851887865162,212.06316032296425,457.44327133579145,21.813105463997154,264.56975493080625,0.9485732638586001,266.23507585188594,282.7070635656367,2405.8304799422945
