rank,my_score,ticker,company,sentiment_score,analyst_score,relative_strength,returns_multiple,current_price,1yr_target,est_g/l,52_week_low,52_week_high,20_day_ma,50_day_ma,200_day_ma,adj_analyst_recom,in_sp500
15,70.83333333333333,FANG,"Diamondback Energy, Inc.",29.0,1.8,97,2.96,114.45,125.62,9.76,$24.57,$114.73,109.29,93.4,81.83,86.5,True
22,69.83333333333333,DVN,Devon Energy Corporation,25.0,1.8,98,3.17,41.98,45.52,8.43,$9.30,$42.40,40.14,34.75,27.06,86.5,True
57,67.0,PXD,Pioneer Natural Resources Company,28.0,1.9,89,1.68,189.74,222.73,17.39,$77.10,$196.64,189.95,169.88,155.83,84.0,True
69,66.0,CZR,"Caesars Entertainment, Inc.",26.0,1.9,88,1.62,111.74,133.83,19.77,$47.27,$119.81,113.1,109.54,97.44,84.0,True
107,64.16666666666667,WFC,Wells Fargo & Company,27.0,2.2,89,1.69,51.3,51.54,0.47,$21.17,$52.00,49.25,47.59,43.51,76.5,True
128,63.333333333333336,SLB,Schlumberger Limited,20.0,1.9,86,1.54,33.2,39.16,17.95,$15.07,$36.87,33.16,30.41,29.29,84.0,True
138,63.0,MRO,Marathon Oil Corporation,18.0,2.3,97,2.97,16.92,18.1,6.97,$4.00,$17.33,16.25,13.92,12.02,74.0,True
143,62.833333333333336,COP,ConocoPhillips,11.0,1.8,91,1.81,73.03,84.31,15.45,$28.78,$77.98,74.41,65.93,57.1,86.5,True
161,62.333333333333336,AMP,"Ameriprise Financial, Inc.",24.0,1.9,79,1.34,307.87,330.33,7.3,$161.94,$307.55,291.18,277.93,251.15,84.0,True
171,61.833333333333336,RJF,"Raymond James Financial, Inc.",18.0,1.8,81,1.38,100.92,118.88,17.8,$50.70,$103.46,99.23,94.83,86.45,86.5,True
172,61.666666666666664,SIVB,SVB Financial Group,21.0,2.3,90,1.73,740.44,791.9,6.95,$291.62,$759.02,700.94,643.34,566.46,74.0,True
177,61.5,MOS,The Mosaic Company,21.0,2.2,87,1.59,37.64,43.89,16.6,$16.01,$43.24,41.18,36.68,33.11,76.5,True
183,61.333333333333336,EOG,"EOG Resources, Inc.",13.0,2.1,92,1.93,92.82,106.06,14.26,$34.04,$95.64,91.19,80.51,74.9,79.0,True
195,60.833333333333336,MPC,Marathon Petroleum Corporation,12.0,1.8,84,1.47,64.64,72.19,11.68,$31.13,$68.78,66.09,62.19,57.42,86.5,True
205,60.5,APA,APA Corporation,15.0,2.4,95,2.27,27.29,30.61,12.17,$8.43,$28.78,26.13,22.47,20.16,71.5,True
211,60.333333333333336,LKQ,LKQ Corporation,16.0,1.5,71,1.2,56.52,64.89,14.81,$33.17,$57.33,54.56,52.63,47.48,94.0,True
218,60.0,SCHW,The Charles Schwab Corporation,19.0,2.1,82,1.4,81.77,91.54,11.95,$39.50,$84.49,80.14,75.8,69.57,79.0,True
219,60.0,KIM,Kimco Realty Corporation,20.0,2.3,86,1.55,23.45,24.49,4.43,$10.17,$23.36,22.59,22.05,20.49,74.0,True
223,59.833333333333336,PWR,"Quanta Services, Inc.",16.0,1.8,77,1.3,120.68,128.94,6.84,$61.74,$122.95,115.65,113.81,95.1,86.5,True
239,59.333333333333336,TXT,Textron Inc.,18.0,2.1,81,1.39,75.33,85.08,12.94,$37.82,$75.59,73.13,71.9,63.99,79.0,True
246,59.0,CBRE,"CBRE Group, Inc.",15.0,2.1,83,1.43,102.12,123.33,20.77,$50.58,$106.06,101.36,98.65,86.42,79.0,True
252,58.833333333333336,GS,"The Goldman Sachs Group, Inc.",14.0,2.2,86,1.56,423.85,451.41,6.5,$193.22,$420.76,404.73,401.11,362.79,76.5,True
261,58.5,HAL,Halliburton Company,17.0,2.2,82,1.42,25.38,29.12,14.74,$12.27,$26.75,25.18,22.45,21.66,76.5,True
265,58.333333333333336,LNC,Lincoln National Corporation,23.0,2.5,83,1.44,74.11,74.91,1.08,$33.75,$76.77,73.55,70.17,64.13,69.0,True
272,58.166666666666664,HES,Hess Corporation,10.0,2.2,88,1.62,82.3,104.4,26.85,$35.91,$92.79,87.26,78.35,75.15,76.5,True
285,57.833333333333336,FITB,Fifth Third Bancorp,14.0,2.0,78,1.31,44.0,48.58,10.41,$22.67,$45.92,44.09,41.74,38.57,81.5,True
289,57.666666666666664,TGT,Target Corporation,17.0,1.9,72,1.21,260.26,280.74,7.87,$154.75,$267.06,247.43,244.22,223.84,84.0,True
290,57.5,MPWR,"Monolithic Power Systems, Inc.",12.0,1.8,74,1.24,535.98,603.29,12.56,$296.21,$551.50,499.24,495.77,403.54,86.5,True
292,57.5,BK,The Bank of New York Mellon Corporation,24.0,2.2,72,1.21,59.93,62.66,4.56,$34.39,$60.52,57.72,54.82,49.9,76.5,True
302,57.166666666666664,CFG,"Citizens Financial Group, Inc.",20.0,2.0,70,1.18,47.22,54.12,14.61,$26.44,$51.14,48.62,46.15,45.03,81.5,True
303,57.166666666666664,MSFT,Microsoft Corporation,11.0,1.6,69,1.17,333.13,355.22,6.63,$203.12,$332.00,308.8,301.6,267.24,91.5,True
309,57.0,ACN,Accenture plc,23.0,2.1,69,1.17,361.5,376.3,4.09,$221.43,$359.88,344.01,338.57,298.16,79.0,True
313,56.833333333333336,AIG,"American International Group, Inc.",15.0,2.2,79,1.33,59.98,60.25,0.45,$31.28,$60.92,58.58,56.32,49.73,76.5,True
333,55.666666666666664,EXR,Extra Space Storage Inc.,13.0,2.1,75,1.26,202.04,203.43,0.69,$106.33,$198.36,184.14,182.06,155.54,79.0,True
