date,ATLC,DVAX,EVC,INVE,MCB,OAS,SB,WIRE,portfolio
2021-10-14,432.74620206867354,152.0607370650345,2.349622157330715,10.02755023156938,732.6123274090069,214.28052164784626,29.974110815012036,925.9489286055273,2500.0000000000005
2021-10-15,442.69439062197637,151.34599799539862,2.34651419151414,9.95058438549374,733.2816089688188,214.5221232883399,30.039271925479458,951.390391788228,2535.570883165249
2021-10-18,474.9549449305442,153.13284566948832,2.3931336787627657,9.89011122072002,739.5561235920545,218.2468152459507,30.5605608092188,965.3144358274089,2594.048970974148
2021-10-19,466.71216012923617,156.79588340137224,2.3682699522301656,10.0660331546072,734.1182109185835,216.5757372325361,30.9515274720233,949.4994722273516,2567.08729448794
2021-10-20,487.31912213250627,162.87116549327723,2.4242133369285157,10.0880233963431,736.3770361829484,220.0386940796121,31.01668858249072,951.0465882317051,2601.1815314358114
2021-10-21,480.4975071245272,168.41039328295537,2.3713779180467403,9.840633176814249,773.2711821675747,221.468170452533,30.690883030153632,940.3027270903618,2626.8528742429667
2021-10-22,500.8202351691316,161.88839927252792,2.3838097813130403,9.63172588032322,796.4450561760588,223.5821848068526,30.430238588283963,970.2995873969921,2695.4812370714835
2021-10-25,499.82541631380127,173.32422438670204,2.4273213027450904,9.725184407700787,815.1012796558131,230.34703074067545,31.277333024360388,1004.4220903818983,2766.4498802136964
2021-10-26,510.34207278443563,171.35869194520336,2.477048755810291,9.98906730853156,777.7888326963044,241.48083967342552,29.648305262674953,991.2716043448942,2734.35646277128
2021-10-27,501.53082006579604,176.00449589783662,2.4024575762124907,10.269442890664255,735.9587352080661,234.95759538009636,28.67088860566369,1056.6802309733919,2746.4746665977273
2021-10-28,522.1377820690662,182.52648990826407,2.430429268561666,10.324418495004,748.7587450394669,241.48083967342552,29.12701637893561,1131.1996518497488,2867.985372682473
2021-10-29,550.6322364253122,178.41674025785773,2.467724858360566,10.53332579149503,760.1365315562678,242.8096486961407,29.061855268468197,1152.2576196867815,2926.315682540684
2021-11-01,583.8876095892102,183.68794089642236,2.623123149189317,10.714745285816186,779.2947162058811,247.64168150601415,29.77862748360979,1205.203367391321,3042.8318115074644
2021-11-02,590.9934585558551,183.5092561290134,2.6293390808224673,10.824696494495676,782.64112400494,249.33289298946988,28.08443861145693,1203.4843496087062,3051.49955547476
2021-11-03,620.6248487467643,187.08295147719284,2.700822294603692,12.254062207329028,821.0411534991429,247.31954598535594,28.60572749519627,1194.7173589173701,3114.346470622955
2021-11-04,578.4161058848938,185.47478857051212,2.7350099185860177,13.051208470255322,824.6385418831313,241.60164049367236,27.10702195444567,1181.0511675455814,3054.0754847210783
2021-11-05,607.123735710139,144.37729206644872,2.778521440018068,13.540491348879048,830.4110953365083,249.6550285101281,24.76122197761864,1202.5388898282679,3075.1862762180076
2021-11-08,572.0208418149133,144.10926491533525,2.8500046537992936,13.502008425841227,846.6411731619448,250.17849873119775,24.956705309020894,1180.0197568760125,3034.278253888065
2021-11-09,602.7891678404857,142.6797867760635,2.6728506022545173,13.644944997124563,855.8437946093572,252.89651718675154,25.60831641369507,1220.5026256565939,3116.638004082326
2021-11-10,556.3169155986282,143.12649869458593,2.604475354289867,13.699920601464308,845.80457121218,249.9167636206629,24.30509420434672,1211.9075367435194,3047.681776029677
2021-11-11,585.9483057895372,146.61085165906087,2.6324470466390424,13.238125525010453,826.4790661726139,257.20507977555536,24.30509420434672,1223.5968576653008,3080.0158278380645
2021-11-12,557.3117344539585,151.43534037910308,2.5920434910235666,13.265613327180326,841.2032604884738,257.1849463055142,24.435416425281556,1229.0117636805378,3076.440118551073
2021-11-15,538.6944101613489,152.32876421614796,2.638662978272192,13.051208470255322,852.7483673952277,264.75513104098263,23.783805320607378,1225.9175316718308,3073.917881254673
2021-11-16,533.8624328640302,153.31153043689727,2.5702877303075415,13.056706030689298,858.9392218234868,262.37938157612814,22.67606644266128,1239.6696739327501,3086.4653008369505
2021-11-17,534.8572517193605,151.52468276280757,2.5361001063252164,12.853296294632242,847.9797362815684,257.52721529621357,22.610905332193866,1260.2978873241293,3090.187075117231
2021-11-18,492.43533338849056,149.64849270501338,2.523668243058916,13.111681635029043,846.8084935518978,261.19150684370095,22.936710884530953,1268.7210744589424,3057.376961710664
2021-11-19,480.71068259352654,147.14690596128776,2.4459690976445407,12.73784752551878,831.6659982611554,251.76904286444773,22.41542200079161,1243.7093657218952,2992.601234026268
2021-11-22,476.5182317032061,145.2707159034936,2.439753166011391,12.254062207329028,827.901289487214,255.47360135201737,22.545744221726448,1266.486351341543,3008.8897493825407
2021-11-23,469.8387336745599,141.16096625308725,2.3993496103959155,12.166101240385437,836.6019497647676,262.500182396375,22.610905332193866,1271.90125735678,3019.179445628545
2021-11-24,460.4590130385886,146.4321668916519,2.33408232824784,12.259559767763005,837.5222119095088,266.0839400636978,23.392838657802873,1271.213650243734,3019.6974629009947
2021-11-26,445.74990567763365,145.80677020572048,2.172468105785939,12.094632954743771,811.5038912718245,239.91042901021663,23.001871994998368,1192.8264393564937,2873.066408577417
2021-11-29,444.5419113533041,143.57321061310836,2.175576071602514,11.720798845233508,811.5875514668011,249.63489504008695,24.696060867151225,1231.7621921327216,2919.6921963900095
2021-11-30,422.30060408770555,144.28794968274423,2.299894704265515,12.638891437707239,794.1862309116939,241.40030579326097,23.588321989205127,1207.2661887304591,2847.9683873370413
2021-12-01,422.0163701290398,134.99634177747774,2.2128716614014143,12.177096361253387,773.5221627525041,230.38729768075774,22.154777558921943,1214.400112528311,2811.8670304496673
2021-12-02,434.0252548826696,131.33330404559382,2.2843548751826397,12.407993899480314,803.9744737239416,238.42055222717235,23.718644210139963,1260.0400346567371,2906.204612520917
2021-12-03,400.69882322910513,117.66391933880753,2.2284114904842895,12.15510611951749,774.6934054821747,235.6018664214128,23.392838657802873,1207.9537958435048,2774.38816658281
2021-12-06,404.0385722434282,119.62945178030621,2.1693601399693643,12.221076844725182,792.5130270121643,248.30608601737177,26.520571960238914,1116.0722953627373,2721.4704413609415
2021-12-07,419.88461543904634,129.09974445298167,2.26570708028319,12.89727677810404,789.4175997980346,250.4603673117737,26.650894181173747,1156.7270659215803,2787.4032709629773
2021-12-08,414.6262872037291,128.20632061593682,2.2936787726323646,13.084193832859171,791.0908036975642,248.84968970848252,26.455410849771493,1131.5434554062717,2756.149840087247
2021-12-09,414.9105211623949,122.39906567514525,2.2253035246677144,13.018223107651476,785.2345900492109,247.58128109589074,25.217349750890566,1087.9663546169834,2698.552688982835
2021-12-10,421.16366825304243,119.0933974780793,2.1693601399693643,12.979740184613656,788.5809978482699,250.19863220123887,24.696060867151225,1104.297023551825,2723.17888052419
2021-12-13,415.3368721003936,118.02128887362548,2.0916609945549887,12.583915833367495,779.462036595834,241.25937150297298,23.197355326400622,1095.4440819713584,2687.396583198508
2021-12-14,418.9608550733825,119.54010939660174,2.0295016782234883,12.353018295140568,783.3104055647518,237.29307790486854,22.48058311125903,1114.5251793583839,2710.4927303826116
2021-12-15,436.4412435313289,126.41947294184712,2.0326096440400634,12.787325569424551,810.9182699069893,238.34001834700777,23.52316087873771,1167.04117261727,2817.503273436645
2021-12-16,423.9349493500339,126.50881532555161,2.007745917507463,12.33102805340467,824.2202409082489,240.93723598231477,23.32767754733546,1134.8955400823709,2788.163233166768
2021-12-17,436.7254774899947,135.7110808471136,2.0512574389395133,12.5399353498957,777.6215123063515,241.38017232321982,23.52316087873771,1116.588000697522,2746.140597331774
2021-12-20,430.54338888901367,126.33013055814264,1.9890981226080129,12.287047569932877,768.6698714438684,239.00442285836536,23.132194215933204,1134.9814909715017,2736.9376446293654
2021-12-21,456.1955036586017,127.134212011483,2.0885530287384135,12.688369481613009,821.7940952539312,242.93044951638754,23.588321989205127,1146.4989101150213,2832.9184150549813
2021-12-22,468.0622714328987,125.43670672109776,2.128956584353889,12.875286536368142,839.0280954190854,243.95725648848565,24.04444976247705,1180.7933148781892,2896.326337822956
2021-12-23,481.4923259798575,126.41947294184712,2.1786840374190892,13.43054014019956,840.0320177588031,244.66192793992553,24.04444976247705,1191.709077797794,2923.968496358323
2021-12-27,508.28137658410867,128.56369015075478,2.175576071602514,15.574588709449591,871.3209306800055,262.58071627653953,23.914127541542214,1260.727641769783,3073.138647783786
2021-12-28,502.5966974107928,126.86618486036954,2.1227406527207386,15.184261918637407,875.4202802338527,260.72843703275475,23.26251643686804,1217.408393647887,3023.589512193883
2021-12-29,490.8009881261622,134.0135755567284,2.0978769261881385,15.574588709449591,870.0660277553583,260.8895047930839,23.979288652009632,1230.215076128368,3027.6369266473484
2021-12-30,514.9608746127549,127.04486962777852,2.1227406527207386,15.420657017298307,880.1889113475119,255.997071573087,23.653483099672545,1223.167103219647,3042.5557111504704
2021-12-31,506.7891483011132,125.70473387221124,2.107200823637864,15.470135061204077,891.2320570844068,253.66158904831482,24.56573864621639,1229.957223460976,3049.4878262980806
2022-01-03,493.85650318181956,124.00722858182601,2.1258486185373138,14.568535150032268,890.8974163045009,265.7014041329162,25.217349750890566,1211.8215858543886,3028.1958715749115
2022-01-04,469.8387336745599,119.7187941640107,2.0450415073063635,14.051764469238671,895.2477464432778,272.6474512971092,25.673477524162486,1218.0100498718023,3017.2330589514677
2022-01-05,461.8801828319176,112.66074585135632,1.9393706695428126,13.875842535351488,889.2242124049715,261.25190725382436,24.696060867151225,1173.5734401912064,2939.1017626053217
2022-01-06,468.48862237089736,117.12786503658062,2.004637951690888,14.106740073578417,923.1902515654209,271.1978414541472,24.30509420434672,1176.6676721999136,2997.088724856576
2022-01-07,476.5182317032061,120.79090276846452,1.9611264302588376,12.858793855066217,924.1105137101622,267.73488460707125,24.2399330938793,1108.5086171192318,2936.7230032873404
2022-01-10,489.024525884501,129.0104020692772,1.9455866011759626,12.380506097310441,922.6882903955621,261.3928415441124,23.718644210139963,1104.5548762192175,2944.7156730212964
2022-01-11,502.1703464727941,126.77684247666505,1.9331547379096625,12.957749942877758,899.6817367770311,273.8957264396599,24.370255314814138,1133.6062767454096,2975.3920889071615
2022-01-12,490.3035786984971,121.59498422180489,1.9549104986256878,12.512447547725829,934.3170574972925,277.4190836968593,24.04444976247705,1134.121982080194,2996.2684940034765
2022-01-13,496.6277842788111,116.68115311805819,1.9735582935251377,12.061647592139924,938.9183682209987,271.43944309464086,23.45799976827029,1113.7516213562074,2974.911575722652
2022-01-14,510.9815991914337,120.88024515216901,1.9424786353593877,12.149608559083516,922.6882903955621,279.6538988714258,23.783805320607378,1106.101992223571,2978.1819183492116
2022-01-18,488.1718240085037,113.73285445581017,1.855455592495287,11.500896427874531,905.0359892555256,272.8085190574384,23.32767754733546,1034.1610980211365,2850.5943143661198
2022-01-19,456.1955036586017,113.73285445581017,1.839915763412412,11.083081834892473,887.4673483104655,272.023313725834,22.806388663596117,997.5460192514387,2762.694425664051
2022-01-20,458.0430243899293,117.48523457139856,1.7560006863648865,10.698252604514263,825.7261244178256,267.53354990665986,22.545744221726448,992.0451623470709,2695.83309314549
2022-01-21,444.1866189049718,114.89430544396848,1.7528927205483114,10.159491681984766,857.0986975340044,253.7018559883971,21.763810896117437,974.9409354100525,2678.4986085800447
2022-01-24,456.05338667926884,112.57140346765185,1.7870803445306365,10.340911176305923,895.0804260533248,261.57404277448256,21.43800534378035,981.9889083187736,2740.8341641581187
2022-01-25,460.9564224662538,112.57140346765185,1.7932962761637865,10.258447769796307,869.9823675603817,273.29172233842576,21.568327564715187,951.390391788228,2701.8123792316164
2022-01-26,466.14369221190447,110.33784387503971,1.7466767889151613,10.055038033739253,850.9915033007215,270.85557246344786,21.112199791443263,934.1142630729481,2665.35678953816
2022-01-27,449.80023958862125,105.87072468981543,1.7373528914654361,9.538267352945656,828.9052118269317,272.52665047686247,22.545744221726448,908.9306525576395,2599.8548436060078
2022-01-28,455.6270357412701,112.57140346765185,1.7995122077969368,9.8296380559463,832.5862604058966,270.0502336618023,22.871549774063535,906.5240276619786,2611.8596609764063
2022-01-31,456.9771470449326,115.87707166471782,1.883427284844462,10.62128675843862,836.6019497647676,272.6675847671504,22.741227553128702,968.5805696143772,2685.9502644523573
2022-02-01,473.4627166475487,113.01811538617429,1.8430237292289868,10.665267241910415,863.6241927421696,284.52619862138147,23.783805320607378,982.5046136535581,2753.427933342579
2022-02-02,445.74990567763365,110.87389817726662,1.824375934329537,10.626784318872593,860.6960859179928,291.08970985479294,23.979288652009632,988.4352250035796,2733.2752735364775
2022-02-03,439.4967585869862,110.51652864244868,1.8088361052466617,10.23645752806041,850.5732023258392,288.29115751907455,23.197355326400622,971.1590962882996,2695.279392322356
2022-02-04,449.94235656795416,112.75008823506082,1.8989671139273374,10.456359945419386,883.535319146571,291.08970985479294,23.45799976827029,965.9160920513241,2739.04689268332
2022-02-07,465.85945825323876,113.91153922321914,1.8741033873947373,10.984125747080933,885.6268240209829,288.9756955004733,24.956705309020894,962.4780564860943,2754.666507927505
