date,APTV,CRL,IDXX,INTU,WELL,ZBRA,portfolio
2021-07-19,26.38058389025677,732.7939969515769,201.6649079610739,665.6700668308125,732.7939969515769,140.69644741470276,2499.9999999999995
2021-07-20,27.452513574728712,746.7021674461905,201.66189533920416,678.7140267793633,764.0144625684923,144.23807545323348,2562.7831411612124
2021-07-21,27.972345695960925,747.2639180650536,201.99930898861618,686.580538009874,763.7483790547117,148.15162994722118,2575.7161197614378
2021-07-22,27.692711865229114,761.7532098895258,205.77111156954334,695.7313776045495,758.1606252653206,148.8316447351836,2597.940680929352
2021-07-23,28.212543986461323,767.7000181650778,208.99762959204574,705.2434345516466,761.7084054490609,152.27057666287917,2624.1326084071716
2021-07-26,28.635579781670987,761.7919513115163,206.56644374315738,706.4073571316711,760.3779878801585,151.35463837705225,2615.1339582252263
2021-07-27,28.483215194413273,760.7846743397616,206.95205934248543,697.8719248781579,766.1431306787365,149.93077067817586,2610.1657751117305
2021-07-28,29.096258592556087,774.0923527935214,209.55195201607978,698.1261148668989,758.5154032836946,151.47398791126608,2620.856069464017
2021-07-29,30.051674180889773,785.5210722807387,212.1367815803254,701.3369357773114,761.4423219352805,152.12902256416046,2642.617808318706
2021-07-30,29.90827221641192,788.2329718200784,204.4154317281558,707.2903328820345,753.9032890448321,153.34472247080345,2637.095020162316
2021-08-02,30.053466705445746,785.676037968701,204.47267154368106,704.0126198693218,748.8477022830021,152.92561131577358,2625.9881096859253
2021-08-03,30.318760339729767,796.601118970041,209.57906561290753,707.5712797116956,756.1206516596699,151.75154496757725,2651.942421261621
2021-08-04,29.705716941586957,806.4220694446497,210.42561235830732,715.4244125217463,738.6478342547485,155.43195153426356,2656.0575970553023
2021-08-05,28.617654536111257,794.14103867364,212.61880107948542,718.0198260909964,751.5085374208074,157.99102759345269,2662.896885394493
2021-08-06,29.245038130701857,791.1192077583758,206.42485051527916,713.056432100317,739.3573902914966,156.06200605208994,2635.2649248482608
2021-08-09,29.632223434792056,793.0562788579041,206.7893777615189,714.3140036235619,742.6390869614564,156.53662861838208,2642.967599257616
2021-08-10,30.429896862200106,788.949688126904,202.3065964193307,707.5043876093954,738.1156672271875,157.40538220463608,2624.7116184496535
2021-08-11,30.139507884132453,773.3950071976913,200.4357582382159,710.3138559060064,733.9470255112925,158.07984585147227,2606.3110005888107
2021-08-12,29.84911890606481,789.8988529656727,203.55382187340726,716.5749566813107,732.0844409148289,157.7634308072775,2629.724622148562
2021-08-13,29.564107501665077,796.5623775480504,202.47831586590647,721.6721348765905,744.0581990349526,158.5045081476284,2652.8396429747936
2021-08-16,29.440423307302932,805.8796895367817,203.49658205788202,724.602008957342,745.3886166038553,159.00966199011472,2667.8169824532783
2021-08-17,28.366701098275016,808.630330498112,204.29191423149604,715.1568441125452,748.2268407508475,156.17580444517753,2660.8484351364536
2021-08-18,28.067349497427504,805.9765430917581,203.93642485086554,711.3038590200501,736.9626386674719,154.64924063546601,2640.896055763039
2021-08-19,27.41128550994133,814.2090952647536,205.37344548273634,725.2709299803446,735.1000540710081,156.18690672743,2663.551717036214
2021-08-20,27.721392258124684,822.770949524669,205.5029882231356,727.7459377654543,736.2530826307238,158.6210821112791,2678.6154325133866
2021-08-23,27.819981108703207,824.8242448901691,202.1800663008012,737.3516436557716,735.9869991169433,160.67500432798184,2688.83793940037
2021-08-24,28.257357100360654,828.1172657593672,202.61087122817545,739.3851635656995,738.5591397501549,160.62504405784586,2697.5548414616037
2021-08-25,28.217921560129245,838.5387082748298,203.77976851363852,741.5123324188478,742.1069199338954,162.12385216192624,2716.279502863267
2021-08-26,27.642521177661866,847.7591667085848,202.85790622149497,737.5523199626724,740.2443353374316,160.68055546910807,2716.7368048769536
2021-08-27,28.036876579975957,846.0158027190092,201.32448168979215,755.2921054927015,748.670313273815,163.19244682872431,2742.5320265840182
2021-08-30,27.445343476504824,861.3767765382692,206.9580845862249,754.8104823561397,749.7346473289372,162.30981538965472,2762.6351496757306
2021-08-31,27.28043121735529,859.788378236656,202.978411096285,755.5195386405225,765.2561856328014,162.97317675423844,2773.7961215778582
2021-09-01,27.138821777433414,859.6527832596889,203.92437436338653,751.5461477638869,770.932633926786,161.75470127703235,2774.9494623682144
2021-09-02,27.079668467086297,869.8224065322128,206.49715344015317,747.0911337506896,767.118770229265,163.27293837505454,2780.8820707944615
2021-09-03,26.87532066770536,870.8103127929722,207.36780116051094,751.7066888094075,758.4267087791012,163.92519745738582,2779.1120296670833
2021-09-07,26.997212337511538,870.0742257751515,205.36139499525734,748.0008663419732,743.8808100257656,161.29950770468201,2755.6140171803413
